"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
1.322 GHz,0.991
1.323 GHz,0.992
1.323 GHz,0.993
1.323 GHz,0.994
1.323 GHz,0.995
1.324 GHz,0.996
1.324 GHz,0.997
1.324 GHz,0.998
1.325 GHz,0.999
1.325 GHz,1.000
1.325 GHz,1.001
1.325 GHz,1.002
1.326 GHz,1.003
1.326 GHz,1.004
1.326 GHz,1.005
1.327 GHz,1.007
1.327 GHz,1.008
1.327 GHz,1.009
1.327 GHz,1.010
1.328 GHz,1.011
1.328 GHz,1.012
1.328 GHz,1.013
1.329 GHz,1.014
1.329 GHz,1.015
1.329 GHz,1.016
1.329 GHz,1.017
1.330 GHz,1.018
1.330 GHz,1.019
1.330 GHz,1.020
1.330 GHz,1.021
1.331 GHz,1.021
1.331 GHz,1.022
1.331 GHz,1.023
1.332 GHz,1.024
1.332 GHz,1.024
1.332 GHz,1.025
1.332 GHz,1.026
1.333 GHz,1.027
1.333 GHz,1.027
1.333 GHz,1.028
1.334 GHz,1.029
1.334 GHz,1.030
1.334 GHz,1.031
1.334 GHz,1.031
1.335 GHz,1.032
1.335 GHz,1.033
1.335 GHz,1.034
1.336 GHz,1.034
1.336 GHz,1.035
1.336 GHz,1.036
1.336 GHz,1.037
1.337 GHz,1.037
1.337 GHz,1.038
1.337 GHz,1.039
1.337 GHz,1.040
1.338 GHz,1.041
1.338 GHz,1.041
1.338 GHz,1.042
1.339 GHz,1.043
1.339 GHz,1.044
1.339 GHz,1.044
1.339 GHz,1.045
1.340 GHz,1.046
1.340 GHz,1.047
1.340 GHz,1.047
1.341 GHz,1.046
1.341 GHz,1.046
1.341 GHz,1.046
1.341 GHz,1.046
1.342 GHz,1.046
1.342 GHz,1.046
1.342 GHz,1.046
1.343 GHz,1.046
1.343 GHz,1.046
1.343 GHz,1.046
1.343 GHz,1.046
1.344 GHz,1.046
1.344 GHz,1.046
1.344 GHz,1.046
1.345 GHz,1.046
1.345 GHz,1.046
1.345 GHz,1.046
1.345 GHz,1.045
1.346 GHz,1.045
1.346 GHz,1.045
1.346 GHz,1.045
1.347 GHz,1.045
1.347 GHz,1.045
1.347 GHz,1.045
1.347 GHz,1.045
1.348 GHz,1.045
1.348 GHz,1.045
1.348 GHz,1.045
1.348 GHz,1.045
1.349 GHz,1.045
1.349 GHz,1.045
1.349 GHz,1.045
1.350 GHz,1.045
1.350 GHz,1.045
1.350 GHz,1.045
1.350 GHz,1.047
1.351 GHz,1.048
1.351 GHz,1.049
1.351 GHz,1.051
1.352 GHz,1.052
1.352 GHz,1.054
1.352 GHz,1.055
1.352 GHz,1.056
1.353 GHz,1.058
1.353 GHz,1.059
1.353 GHz,1.060
1.354 GHz,1.062
1.354 GHz,1.063
1.354 GHz,1.064
1.354 GHz,1.066
1.355 GHz,1.067
1.355 GHz,1.069
1.355 GHz,1.070
1.355 GHz,1.071
1.356 GHz,1.073
1.356 GHz,1.074
1.356 GHz,1.075
1.357 GHz,1.077
1.357 GHz,1.078
1.357 GHz,1.080
1.357 GHz,1.081
1.358 GHz,1.082
1.358 GHz,1.084
1.358 GHz,1.085
1.359 GHz,1.086
1.359 GHz,1.088
1.359 GHz,1.089
1.359 GHz,1.091
1.360 GHz,1.092
1.360 GHz,1.093
1.360 GHz,1.094
1.361 GHz,1.095
1.361 GHz,1.095
1.361 GHz,1.096
1.361 GHz,1.096
1.362 GHz,1.097
1.362 GHz,1.098
1.362 GHz,1.098
1.363 GHz,1.099
1.363 GHz,1.100
1.363 GHz,1.100
1.363 GHz,1.101
1.364 GHz,1.102
1.364 GHz,1.102
1.364 GHz,1.103
1.365 GHz,1.104
1.365 GHz,1.104
1.365 GHz,1.105
1.365 GHz,1.106
1.366 GHz,1.106
1.366 GHz,1.107
1.366 GHz,1.107
1.366 GHz,1.108
1.367 GHz,1.109
1.367 GHz,1.109
1.367 GHz,1.110
1.368 GHz,1.111
1.368 GHz,1.111
1.368 GHz,1.112
1.368 GHz,1.113
1.369 GHz,1.113
1.369 GHz,1.114
1.369 GHz,1.115
1.370 GHz,1.115
1.370 GHz,1.116
1.370 GHz,1.116
1.370 GHz,1.115
1.371 GHz,1.113
1.371 GHz,1.112
1.371 GHz,1.111
1.372 GHz,1.110
1.372 GHz,1.109
1.372 GHz,1.108
1.372 GHz,1.106
1.373 GHz,1.105
1.373 GHz,1.104
1.373 GHz,1.103
1.373 GHz,1.102
1.374 GHz,1.101
1.374 GHz,1.099
1.374 GHz,1.098
1.375 GHz,1.097
1.375 GHz,1.096
1.375 GHz,1.095
1.375 GHz,1.094
1.376 GHz,1.092
1.376 GHz,1.091
1.376 GHz,1.090
1.377 GHz,1.089
1.377 GHz,1.088
1.377 GHz,1.087
1.377 GHz,1.085
1.378 GHz,1.084
1.378 GHz,1.083
1.378 GHz,1.082
1.379 GHz,1.081
1.379 GHz,1.080
1.379 GHz,1.078
1.379 GHz,1.077
1.380 GHz,1.076
1.380 GHz,1.075
1.380 GHz,1.075
1.381 GHz,1.075
1.381 GHz,1.075
1.381 GHz,1.075
1.381 GHz,1.075
1.382 GHz,1.075
1.382 GHz,1.076
1.382 GHz,1.076
1.383 GHz,1.076
1.383 GHz,1.076
1.383 GHz,1.076
1.383 GHz,1.076
1.384 GHz,1.076
1.384 GHz,1.077
1.384 GHz,1.077
1.384 GHz,1.077
1.385 GHz,1.077
1.385 GHz,1.077
1.385 GHz,1.077
1.386 GHz,1.077
1.386 GHz,1.078
1.386 GHz,1.078
1.386 GHz,1.078
1.387 GHz,1.078
1.387 GHz,1.078
1.387 GHz,1.078
1.388 GHz,1.078
1.388 GHz,1.078
1.388 GHz,1.079
1.388 GHz,1.079
1.389 GHz,1.079
1.389 GHz,1.079
1.389 GHz,1.079
1.390 GHz,1.079
1.390 GHz,1.079
1.390 GHz,1.080
1.390 GHz,1.081
1.391 GHz,1.082
1.391 GHz,1.083
1.391 GHz,1.084
1.391 GHz,1.085
1.392 GHz,1.086
1.392 GHz,1.087
1.392 GHz,1.087
1.393 GHz,1.088
1.393 GHz,1.089
1.393 GHz,1.090
1.393 GHz,1.091
1.394 GHz,1.092
1.394 GHz,1.093
1.394 GHz,1.094
1.395 GHz,1.095
1.395 GHz,1.096
1.395 GHz,1.097
1.395 GHz,1.098
1.396 GHz,1.099
1.396 GHz,1.100
1.396 GHz,1.101
1.397 GHz,1.102
1.397 GHz,1.103
1.397 GHz,1.104
1.397 GHz,1.105
1.398 GHz,1.106
1.398 GHz,1.107
1.398 GHz,1.108
1.399 GHz,1.108
1.399 GHz,1.109
1.399 GHz,1.110
1.399 GHz,1.111
1.400 GHz,1.112
1.400 GHz,1.113
1.400 GHz,1.113
1.401 GHz,1.112
1.401 GHz,1.111
1.401 GHz,1.110
1.401 GHz,1.109
1.402 GHz,1.108
1.402 GHz,1.107
1.402 GHz,1.106
1.402 GHz,1.105
1.403 GHz,1.104
1.403 GHz,1.103
1.403 GHz,1.102
1.404 GHz,1.101
1.404 GHz,1.100
1.404 GHz,1.099
1.404 GHz,1.098
1.405 GHz,1.097
1.405 GHz,1.096
1.405 GHz,1.095
1.406 GHz,1.094
1.406 GHz,1.093
1.406 GHz,1.092
1.406 GHz,1.091
1.407 GHz,1.090
1.407 GHz,1.089
1.407 GHz,1.088
1.408 GHz,1.087
1.408 GHz,1.086
1.408 GHz,1.085
1.408 GHz,1.084
1.409 GHz,1.083
1.409 GHz,1.082
1.409 GHz,1.081
1.409 GHz,1.080
1.410 GHz,1.079
1.410 GHz,1.077
1.410 GHz,1.069
1.411 GHz,1.061
1.411 GHz,1.054
1.411 GHz,1.046
1.411 GHz,1.038
1.412 GHz,1.030
1.412 GHz,1.023
1.412 GHz,1.015
1.413 GHz,1.007
1.413 GHz,0.999
1.413 GHz,0.992
1.413 GHz,0.984
1.414 GHz,0.976
1.414 GHz,0.968
1.414 GHz,0.960
1.415 GHz,0.952
1.415 GHz,0.945
1.415 GHz,0.937
1.415 GHz,0.929
1.416 GHz,0.921
1.416 GHz,0.913
1.416 GHz,0.905
1.417 GHz,0.897
1.417 GHz,0.889
1.417 GHz,0.881
1.417 GHz,0.874
1.418 GHz,0.866
1.418 GHz,0.858
1.418 GHz,0.850
1.419 GHz,0.842
1.419 GHz,0.834
1.419 GHz,0.826
1.419 GHz,0.818
1.420 GHz,0.810
1.420 GHz,0.802
1.420 GHz,0.796
1.420 GHz,0.792
1.421 GHz,0.788
1.421 GHz,0.784
1.421 GHz,0.779
1.422 GHz,0.775
1.422 GHz,0.771
1.422 GHz,0.767
1.422 GHz,0.762
1.423 GHz,0.758
1.423 GHz,0.754
1.423 GHz,0.750
1.424 GHz,0.745
1.424 GHz,0.741
1.424 GHz,0.737
1.424 GHz,0.733
1.425 GHz,0.728
1.425 GHz,0.724
1.425 GHz,0.720
1.426 GHz,0.716
1.426 GHz,0.711
1.426 GHz,0.707
1.426 GHz,0.703
1.427 GHz,0.699
1.427 GHz,0.694
1.427 GHz,0.690
1.427 GHz,0.686
1.428 GHz,0.681
1.428 GHz,0.677
1.428 GHz,0.673
1.429 GHz,0.668
1.429 GHz,0.664
1.429 GHz,0.660
1.429 GHz,0.656
1.430 GHz,0.651
1.430 GHz,0.646
1.430 GHz,0.638
1.431 GHz,0.629
1.431 GHz,0.620
1.431 GHz,0.611
1.431 GHz,0.602
1.432 GHz,0.593
1.432 GHz,0.584
1.432 GHz,0.575
1.433 GHz,0.566
1.433 GHz,0.557
1.433 GHz,0.548
1.433 GHz,0.539
1.434 GHz,0.530
1.434 GHz,0.521
1.434 GHz,0.512
1.435 GHz,0.503
1.435 GHz,0.494
1.435 GHz,0.485
1.435 GHz,0.476
1.436 GHz,0.467
1.436 GHz,0.457
1.436 GHz,0.448
1.437 GHz,0.439
1.437 GHz,0.430
1.437 GHz,0.421
1.437 GHz,0.412
1.438 GHz,0.402
1.438 GHz,0.393
1.438 GHz,0.384
1.438 GHz,0.375
1.439 GHz,0.366
1.439 GHz,0.356
1.439 GHz,0.347
1.440 GHz,0.338
1.440 GHz,0.328
1.440 GHz,0.314
1.440 GHz,0.296
1.441 GHz,0.278
1.441 GHz,0.260
1.441 GHz,0.241
1.442 GHz,0.223
1.442 GHz,0.205
1.442 GHz,0.186
1.442 GHz,0.168
1.443 GHz,0.149
1.443 GHz,0.131
1.443 GHz,0.112
1.444 GHz,0.094
1.444 GHz,0.075
1.444 GHz,0.056
1.444 GHz,0.037
1.445 GHz,0.019
1.445 GHz,-3.661E-4
1.445 GHz,-0.019
1.446 GHz,-0.038
1.446 GHz,-0.057
1.446 GHz,-0.076
1.446 GHz,-0.095
1.447 GHz,-0.115
1.447 GHz,-0.134
1.447 GHz,-0.153
1.447 GHz,-0.172
1.448 GHz,-0.192
1.448 GHz,-0.211
1.448 GHz,-0.231
1.449 GHz,-0.250
1.449 GHz,-0.270
1.449 GHz,-0.289
1.449 GHz,-0.309
1.450 GHz,-0.328
1.450 GHz,-0.348
1.450 GHz,-0.401
1.451 GHz,-0.454
1.451 GHz,-0.507
1.451 GHz,-0.561
1.451 GHz,-0.615
1.452 GHz,-0.670
1.452 GHz,-0.724
1.452 GHz,-0.780
1.453 GHz,-0.835
1.453 GHz,-0.891
1.453 GHz,-0.947
1.453 GHz,-1.004
1.454 GHz,-1.061
1.454 GHz,-1.118
1.454 GHz,-1.176
1.454 GHz,-1.234
1.455 GHz,-1.293
1.455 GHz,-1.352
1.455 GHz,-1.412
1.456 GHz,-1.472
1.456 GHz,-1.532
1.456 GHz,-1.593
1.456 GHz,-1.654
1.457 GHz,-1.716
1.457 GHz,-1.778
1.457 GHz,-1.840
1.458 GHz,-1.904
1.458 GHz,-1.967
1.458 GHz,-2.031
1.458 GHz,-2.096
1.459 GHz,-2.161
1.459 GHz,-2.226
1.459 GHz,-2.292
1.460 GHz,-2.359
1.460 GHz,-2.426
1.460 GHz,-2.470
1.460 GHz,-2.485
1.461 GHz,-2.500
1.461 GHz,-2.515
1.461 GHz,-2.531
1.462 GHz,-2.546
1.462 GHz,-2.561
1.462 GHz,-2.576
1.462 GHz,-2.591
1.463 GHz,-2.606
1.463 GHz,-2.622
1.463 GHz,-2.637
1.464 GHz,-2.652
1.464 GHz,-2.668
1.464 GHz,-2.683
1.464 GHz,-2.698
1.465 GHz,-2.714
1.465 GHz,-2.729
1.465 GHz,-2.745
1.465 GHz,-2.760
1.466 GHz,-2.776
1.466 GHz,-2.791
1.466 GHz,-2.807
1.467 GHz,-2.823
1.467 GHz,-2.838
1.467 GHz,-2.854
1.467 GHz,-2.870
1.468 GHz,-2.886
1.468 GHz,-2.902
1.468 GHz,-2.918
1.469 GHz,-2.933
1.469 GHz,-2.949
1.469 GHz,-2.965
1.469 GHz,-2.981
1.470 GHz,-2.997
1.470 GHz,-3.013
1.470 GHz,-2.970
1.471 GHz,-2.920
1.471 GHz,-2.870
1.471 GHz,-2.820
1.471 GHz,-2.771
1.472 GHz,-2.721
1.472 GHz,-2.672
1.472 GHz,-2.624
1.472 GHz,-2.575
1.473 GHz,-2.527
1.473 GHz,-2.479
1.473 GHz,-2.431
1.474 GHz,-2.384
1.474 GHz,-2.337
1.474 GHz,-2.290
1.474 GHz,-2.243
1.475 GHz,-2.196
1.475 GHz,-2.150
1.475 GHz,-2.104
1.476 GHz,-2.058
1.476 GHz,-2.013
1.476 GHz,-1.967
1.476 GHz,-1.922
1.477 GHz,-1.877
1.477 GHz,-1.832
1.477 GHz,-1.788
1.478 GHz,-1.744
1.478 GHz,-1.700
1.478 GHz,-1.656
1.478 GHz,-1.612
1.479 GHz,-1.569
1.479 GHz,-1.525
1.479 GHz,-1.482
1.480 GHz,-1.440
1.480 GHz,-1.397
1.480 GHz,-1.355
1.480 GHz,-1.313
1.481 GHz,-1.271
1.481 GHz,-1.230
1.481 GHz,-1.188
1.482 GHz,-1.147
1.482 GHz,-1.106
1.482 GHz,-1.065
1.482 GHz,-1.025
1.483 GHz,-0.984
1.483 GHz,-0.944
1.483 GHz,-0.904
1.483 GHz,-0.864
1.484 GHz,-0.825
1.484 GHz,-0.785
1.484 GHz,-0.746
1.485 GHz,-0.706
1.485 GHz,-0.667
1.485 GHz,-0.628
1.485 GHz,-0.590
1.486 GHz,-0.551
1.486 GHz,-0.513
1.486 GHz,-0.474
1.487 GHz,-0.436
1.487 GHz,-0.398
1.487 GHz,-0.361
1.487 GHz,-0.323
1.488 GHz,-0.285
1.488 GHz,-0.248
1.488 GHz,-0.211
1.489 GHz,-0.174
1.489 GHz,-0.137
1.489 GHz,-0.100
1.489 GHz,-0.064
1.490 GHz,-0.027
1.490 GHz,0.009
1.490 GHz,0.041
1.490 GHz,0.072
1.491 GHz,0.103
1.491 GHz,0.133
1.491 GHz,0.164
1.492 GHz,0.194
1.492 GHz,0.224
1.492 GHz,0.254
1.492 GHz,0.285
1.493 GHz,0.315
1.493 GHz,0.344
1.493 GHz,0.374
1.494 GHz,0.404
1.494 GHz,0.434
1.494 GHz,0.463
1.494 GHz,0.492
1.495 GHz,0.522
1.495 GHz,0.551
1.495 GHz,0.580
1.496 GHz,0.609
1.496 GHz,0.638
1.496 GHz,0.667
1.496 GHz,0.696
1.497 GHz,0.725
1.497 GHz,0.753
1.497 GHz,0.782
1.498 GHz,0.810
1.498 GHz,0.839
1.498 GHz,0.867
1.498 GHz,0.895
1.499 GHz,0.923
1.499 GHz,0.951
1.499 GHz,0.979
1.500 GHz,1.007
1.500 GHz,1.035
1.500 GHz,1.059
1.500 GHz,1.068
1.501 GHz,1.078
1.501 GHz,1.087
1.501 GHz,1.097
1.501 GHz,1.106
1.502 GHz,1.116
1.502 GHz,1.125
1.502 GHz,1.135
1.503 GHz,1.144
1.503 GHz,1.154
1.503 GHz,1.163
1.503 GHz,1.173
1.504 GHz,1.182
1.504 GHz,1.192
1.504 GHz,1.201
1.505 GHz,1.211
1.505 GHz,1.220
1.505 GHz,1.229
1.505 GHz,1.239
1.506 GHz,1.248
1.506 GHz,1.258
1.506 GHz,1.267
1.507 GHz,1.276
1.507 GHz,1.286
1.507 GHz,1.295
1.507 GHz,1.305
1.508 GHz,1.314
1.508 GHz,1.323
1.508 GHz,1.333
1.508 GHz,1.342
1.509 GHz,1.351
1.509 GHz,1.361
1.509 GHz,1.370
1.510 GHz,1.379
1.510 GHz,1.388
1.510 GHz,1.395
1.510 GHz,1.399
1.511 GHz,1.404
1.511 GHz,1.408
1.511 GHz,1.413
1.512 GHz,1.417
1.512 GHz,1.422
1.512 GHz,1.426
1.512 GHz,1.431
1.513 GHz,1.435
1.513 GHz,1.440
1.513 GHz,1.444
1.514 GHz,1.449
1.514 GHz,1.453
1.514 GHz,1.458
1.514 GHz,1.462
1.515 GHz,1.467
1.515 GHz,1.471
1.515 GHz,1.476
1.516 GHz,1.480
1.516 GHz,1.485
1.516 GHz,1.489
1.516 GHz,1.494
1.517 GHz,1.498
1.517 GHz,1.503
1.517 GHz,1.507
1.518 GHz,1.512
1.518 GHz,1.516
1.518 GHz,1.521
1.518 GHz,1.525
1.519 GHz,1.530
1.519 GHz,1.534
1.519 GHz,1.539
1.519 GHz,1.543
1.520 GHz,1.548
1.520 GHz,1.552
1.520 GHz,1.556
1.521 GHz,1.560
1.521 GHz,1.565
1.521 GHz,1.569
1.521 GHz,1.573
1.522 GHz,1.577
1.522 GHz,1.581
1.522 GHz,1.585
1.523 GHz,1.590
1.523 GHz,1.594
1.523 GHz,1.598
1.523 GHz,1.602
1.524 GHz,1.606
1.524 GHz,1.611
1.524 GHz,1.615
1.525 GHz,1.619
1.525 GHz,1.623
1.525 GHz,1.627
1.525 GHz,1.631
1.526 GHz,1.636
1.526 GHz,1.640
1.526 GHz,1.644
1.526 GHz,1.648
1.527 GHz,1.652
1.527 GHz,1.656
1.527 GHz,1.661
1.528 GHz,1.665
1.528 GHz,1.669
1.528 GHz,1.673
1.528 GHz,1.677
1.529 GHz,1.682
1.529 GHz,1.686
1.529 GHz,1.690
1.530 GHz,1.694
1.530 GHz,1.698
1.530 GHz,1.703
1.530 GHz,1.709
1.531 GHz,1.714
1.531 GHz,1.720
1.531 GHz,1.726
1.532 GHz,1.731
1.532 GHz,1.737
1.532 GHz,1.743
1.532 GHz,1.748
1.533 GHz,1.754
1.533 GHz,1.760
1.533 GHz,1.765
1.534 GHz,1.771
1.534 GHz,1.776
1.534 GHz,1.782
1.534 GHz,1.788
1.535 GHz,1.793
1.535 GHz,1.799
1.535 GHz,1.804
1.536 GHz,1.810
1.536 GHz,1.816
1.536 GHz,1.821
1.536 GHz,1.827
1.537 GHz,1.833
1.537 GHz,1.838
1.537 GHz,1.844
1.537 GHz,1.849
1.538 GHz,1.855
1.538 GHz,1.861
1.538 GHz,1.866
1.539 GHz,1.872
1.539 GHz,1.877
1.539 GHz,1.883
1.539 GHz,1.888
1.540 GHz,1.894
1.540 GHz,1.900
1.540 GHz,1.902
1.541 GHz,1.904
1.541 GHz,1.907
1.541 GHz,1.909
1.541 GHz,1.911
1.542 GHz,1.914
1.542 GHz,1.916
1.542 GHz,1.919
1.543 GHz,1.921
1.543 GHz,1.923
1.543 GHz,1.926
1.543 GHz,1.928
1.544 GHz,1.930
1.544 GHz,1.933
1.544 GHz,1.935
1.544 GHz,1.937
1.545 GHz,1.940
1.545 GHz,1.942
1.545 GHz,1.944
1.546 GHz,1.947
1.546 GHz,1.949
1.546 GHz,1.952
1.546 GHz,1.954
1.547 GHz,1.956
1.547 GHz,1.959
1.547 GHz,1.961
1.548 GHz,1.963
1.548 GHz,1.966
1.548 GHz,1.968
1.548 GHz,1.970
1.549 GHz,1.973
1.549 GHz,1.975
1.549 GHz,1.978
1.550 GHz,1.980
1.550 GHz,1.982
1.550 GHz,1.984
1.550 GHz,1.985
1.551 GHz,1.987
1.551 GHz,1.988
1.551 GHz,1.989
1.552 GHz,1.991
1.552 GHz,1.992
1.552 GHz,1.993
1.552 GHz,1.995
1.553 GHz,1.996
1.553 GHz,1.997
1.553 GHz,1.999
1.554 GHz,2.000
1.554 GHz,2.001
1.554 GHz,2.002
1.554 GHz,2.004
1.555 GHz,2.005
1.555 GHz,2.006
1.555 GHz,2.008
1.555 GHz,2.009
1.556 GHz,2.010
1.556 GHz,2.012
1.556 GHz,2.013
1.557 GHz,2.014
1.557 GHz,2.016
1.557 GHz,2.017
1.557 GHz,2.018
1.558 GHz,2.020
1.558 GHz,2.021
1.558 GHz,2.022
1.559 GHz,2.023
1.559 GHz,2.025
1.559 GHz,2.026
1.559 GHz,2.027
1.560 GHz,2.029
1.560 GHz,2.030
1.560 GHz,2.033
1.561 GHz,2.035
1.561 GHz,2.038
1.561 GHz,2.041
1.561 GHz,2.044
1.562 GHz,2.046
1.562 GHz,2.049
1.562 GHz,2.052
1.562 GHz,2.055
1.563 GHz,2.057
1.563 GHz,2.060
1.563 GHz,2.063
1.564 GHz,2.066
1.564 GHz,2.069
1.564 GHz,2.071
1.564 GHz,2.074
1.565 GHz,2.077
1.565 GHz,2.080
1.565 GHz,2.082
1.566 GHz,2.085
1.566 GHz,2.088
1.566 GHz,2.091
1.566 GHz,2.093
1.567 GHz,2.096
1.567 GHz,2.099
1.567 GHz,2.102
1.568 GHz,2.104
1.568 GHz,2.107
1.568 GHz,2.110
1.568 GHz,2.113
1.569 GHz,2.115
1.569 GHz,2.118
1.569 GHz,2.121
1.570 GHz,2.124
1.570 GHz,2.127
1.570 GHz,2.129
1.570 GHz,2.131
1.571 GHz,2.133
1.571 GHz,2.136
1.571 GHz,2.138
1.571 GHz,2.140
1.572 GHz,2.142
1.572 GHz,2.144
1.572 GHz,2.146
1.573 GHz,2.149
1.573 GHz,2.151
1.573 GHz,2.153
1.573 GHz,2.155
1.574 GHz,2.157
1.574 GHz,2.160
1.574 GHz,2.162
1.575 GHz,2.164
1.575 GHz,2.166
1.575 GHz,2.168
1.575 GHz,2.170
1.576 GHz,2.173
1.576 GHz,2.175
1.576 GHz,2.177
1.577 GHz,2.179
1.577 GHz,2.181
1.577 GHz,2.184
1.577 GHz,2.186
1.578 GHz,2.188
1.578 GHz,2.190
1.578 GHz,2.192
1.579 GHz,2.195
1.579 GHz,2.197
1.579 GHz,2.199
1.579 GHz,2.201
1.580 GHz,2.203
1.580 GHz,2.205
1.580 GHz,2.207
1.581 GHz,2.209
1.581 GHz,2.211
1.581 GHz,2.212
1.581 GHz,2.214
1.582 GHz,2.216
1.582 GHz,2.217
1.582 GHz,2.219
1.582 GHz,2.220
1.583 GHz,2.222
1.583 GHz,2.224
1.583 GHz,2.225
1.584 GHz,2.227
1.584 GHz,2.229
1.584 GHz,2.230
1.584 GHz,2.232
1.585 GHz,2.234
1.585 GHz,2.235
1.585 GHz,2.237
1.586 GHz,2.239
1.586 GHz,2.240
1.586 GHz,2.242
1.586 GHz,2.244
1.587 GHz,2.245
1.587 GHz,2.247
1.587 GHz,2.249
1.588 GHz,2.250
1.588 GHz,2.252
1.588 GHz,2.254
1.588 GHz,2.255
1.589 GHz,2.257
1.589 GHz,2.259
1.589 GHz,2.260
1.589 GHz,2.262
1.590 GHz,2.264
1.590 GHz,2.265
1.590 GHz,2.267
1.591 GHz,2.268
1.591 GHz,2.270
1.591 GHz,2.271
1.591 GHz,2.272
1.592 GHz,2.274
1.592 GHz,2.275
1.592 GHz,2.277
1.593 GHz,2.278
1.593 GHz,2.280
1.593 GHz,2.281
1.593 GHz,2.283
1.594 GHz,2.284
1.594 GHz,2.285
1.594 GHz,2.287
1.595 GHz,2.288
1.595 GHz,2.290
1.595 GHz,2.291
1.595 GHz,2.293
1.596 GHz,2.294
1.596 GHz,2.295
1.596 GHz,2.297
1.597 GHz,2.298
1.597 GHz,2.300
1.597 GHz,2.301
1.597 GHz,2.303
1.598 GHz,2.304
1.598 GHz,2.306
1.598 GHz,2.307
1.599 GHz,2.309
1.599 GHz,2.310
1.599 GHz,2.311
1.599 GHz,2.313
1.600 GHz,2.314
1.600 GHz,2.316
1.600 GHz,2.318
1.600 GHz,2.320
1.601 GHz,2.322
1.601 GHz,2.324
1.601 GHz,2.326
1.602 GHz,2.329
1.602 GHz,2.331
1.602 GHz,2.333
1.602 GHz,2.335
1.603 GHz,2.337
1.603 GHz,2.339
1.603 GHz,2.342
1.604 GHz,2.344
1.604 GHz,2.346
1.604 GHz,2.348
1.604 GHz,2.350
1.605 GHz,2.353
1.605 GHz,2.355
1.605 GHz,2.357
1.606 GHz,2.359
1.606 GHz,2.361
1.606 GHz,2.364
1.606 GHz,2.366
1.607 GHz,2.368
1.607 GHz,2.370
1.607 GHz,2.372
1.607 GHz,2.374
1.608 GHz,2.377
1.608 GHz,2.379
1.608 GHz,2.381
1.609 GHz,2.383
1.609 GHz,2.385
1.609 GHz,2.388
1.609 GHz,2.390
1.610 GHz,2.392
1.610 GHz,2.394
1.610 GHz,2.396
1.611 GHz,2.397
1.611 GHz,2.399
1.611 GHz,2.401
1.611 GHz,2.402
1.612 GHz,2.404
1.612 GHz,2.406
1.612 GHz,2.407
1.613 GHz,2.409
1.613 GHz,2.411
1.613 GHz,2.412
1.613 GHz,2.414
1.614 GHz,2.416
1.614 GHz,2.417
1.614 GHz,2.419
1.615 GHz,2.421
1.615 GHz,2.422
1.615 GHz,2.424
1.615 GHz,2.426
1.616 GHz,2.428
1.616 GHz,2.429
1.616 GHz,2.431
1.617 GHz,2.433
1.617 GHz,2.434
1.617 GHz,2.436
1.617 GHz,2.438
1.618 GHz,2.439
1.618 GHz,2.441
1.618 GHz,2.443
1.618 GHz,2.444
1.619 GHz,2.446
1.619 GHz,2.448
1.619 GHz,2.449
1.620 GHz,2.451
1.620 GHz,2.453
1.620 GHz,2.454
1.620 GHz,2.455
1.621 GHz,2.457
1.621 GHz,2.458
1.621 GHz,2.459
1.622 GHz,2.460
1.622 GHz,2.462
1.622 GHz,2.463
1.622 GHz,2.464
1.623 GHz,2.465
1.623 GHz,2.467
1.623 GHz,2.468
1.624 GHz,2.469
1.624 GHz,2.471
1.624 GHz,2.472
1.624 GHz,2.473
1.625 GHz,2.474
1.625 GHz,2.476
1.625 GHz,2.477
1.625 GHz,2.478
1.626 GHz,2.479
1.626 GHz,2.481
1.626 GHz,2.482
1.627 GHz,2.483
1.627 GHz,2.485
1.627 GHz,2.486
1.627 GHz,2.487
1.628 GHz,2.488
1.628 GHz,2.490
1.628 GHz,2.491
1.629 GHz,2.492
1.629 GHz,2.493
1.629 GHz,2.495
1.629 GHz,2.496
1.630 GHz,2.497
1.630 GHz,2.499
1.630 GHz,2.500
1.631 GHz,2.501
1.631 GHz,2.503
1.631 GHz,2.504
1.631 GHz,2.505
1.632 GHz,2.507
1.632 GHz,2.508
1.632 GHz,2.510
1.633 GHz,2.511
1.633 GHz,2.512
1.633 GHz,2.514
1.633 GHz,2.515
1.634 GHz,2.516
1.634 GHz,2.518
1.634 GHz,2.519
1.635 GHz,2.521
1.635 GHz,2.522
1.635 GHz,2.523
1.635 GHz,2.525
1.636 GHz,2.526
1.636 GHz,2.527
1.636 GHz,2.529
1.636 GHz,2.530
1.637 GHz,2.532
1.637 GHz,2.533
1.637 GHz,2.534
1.638 GHz,2.536
1.638 GHz,2.537
1.638 GHz,2.538
1.638 GHz,2.540
1.639 GHz,2.541
1.639 GHz,2.543
1.639 GHz,2.544
1.640 GHz,2.545
1.640 GHz,2.547
1.640 GHz,2.548
1.640 GHz,2.550
1.641 GHz,2.552
1.641 GHz,2.554
1.641 GHz,2.556
1.642 GHz,2.558
1.642 GHz,2.560
1.642 GHz,2.562
1.642 GHz,2.564
1.643 GHz,2.566
1.643 GHz,2.568
1.643 GHz,2.570
1.643 GHz,2.572
