"freq
References : ['dB(Gc)']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(Gc)
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
2.858 GHz,-21.854
2.858 GHz,-5.999
2.858 GHz,-6.021
2.858 GHz,<invalid>
2.858 GHz,-21.956
2.858 GHz,0.214
2.858 GHz,-0.209
2.858 GHz,0.000
2.858 GHz,-0.209
2.858 GHz,-6.021
2.858 GHz,<invalid>
2.858 GHz,<invalid>
2.858 GHz,-6.021
2.858 GHz,<invalid>
2.858 GHz,-0.613
2.858 GHz,<invalid>
2.858 GHz,-6.021
2.858 GHz,<invalid>
2.858 GHz,-6.021
2.858 GHz,-5.937
2.858 GHz,0.424
2.858 GHz,-21.959
2.858 GHz,<invalid>
2.858 GHz,0.000
2.858 GHz,<invalid>
2.858 GHz,-5.937
2.858 GHz,15.810
2.858 GHz,-21.752
2.858 GHz,-0.209
2.858 GHz,-0.209
2.858 GHz,<invalid>
2.858 GHz,-21.949
2.858 GHz,15.406
2.858 GHz,-12.041
2.858 GHz,0.660
2.858 GHz,0.214
2.858 GHz,-6.627E-5
2.858 GHz,<invalid>
2.858 GHz,1.130
2.858 GHz,<invalid>
2.858 GHz,<invalid>
2.858 GHz,<invalid>
2.858 GHz,<invalid>
2.858 GHz,42.144
2.859 GHz,1.130
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,-6.021
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,-21.956
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,-27.956
2.859 GHz,-21.750
2.859 GHz,-21.954
2.859 GHz,-21.949
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,-21.954
2.859 GHz,<invalid>
2.859 GHz,-28.173
2.859 GHz,0.660
2.859 GHz,<invalid>
2.859 GHz,0.660
2.859 GHz,<invalid>
2.859 GHz,-0.209
2.859 GHz,-0.424
2.859 GHz,-6.021
2.859 GHz,<invalid>
2.859 GHz,-21.954
2.859 GHz,-27.961
2.859 GHz,-12.041
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,0.446
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,0.000
2.859 GHz,-0.209
2.859 GHz,-21.951
2.859 GHz,0.446
2.859 GHz,<invalid>
2.859 GHz,0.000
2.859 GHz,-6.627E-5
2.859 GHz,-6.021
2.859 GHz,0.214
2.859 GHz,-5.943
2.859 GHz,<invalid>
2.859 GHz,0.214
2.859 GHz,-21.951
2.859 GHz,<invalid>
2.859 GHz,-21.962
2.859 GHz,-21.750
2.859 GHz,-6.021
2.859 GHz,<invalid>
2.859 GHz,1.130
2.859 GHz,0.214
2.859 GHz,-6.021
2.859 GHz,0.660
2.859 GHz,-6.021
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,-21.752
2.859 GHz,<invalid>
2.859 GHz,-21.747
2.859 GHz,-6.021
2.859 GHz,0.000
2.859 GHz,-22.176
2.859 GHz,<invalid>
2.859 GHz,-27.751
2.859 GHz,<invalid>
2.859 GHz,-22.166
2.859 GHz,<invalid>
2.859 GHz,-0.404
2.859 GHz,<invalid>
2.859 GHz,-5.942
2.859 GHz,0.915
2.859 GHz,0.000
2.859 GHz,<invalid>
2.859 GHz,-5.932
2.859 GHz,0.000
2.859 GHz,<invalid>
2.859 GHz,3.522
2.859 GHz,-0.404
2.859 GHz,-5.942
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,-22.171
2.859 GHz,<invalid>
2.859 GHz,-21.752
2.859 GHz,-2.651E-4
2.859 GHz,0.000
2.859 GHz,-0.828
2.859 GHz,-21.747
2.859 GHz,-6.021
2.859 GHz,<invalid>
2.859 GHz,-6.021
2.859 GHz,-5.942
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,-0.828
2.859 GHz,-21.752
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,-22.161
2.859 GHz,16.228
2.859 GHz,<invalid>
2.859 GHz,-22.182
2.859 GHz,-21.737
2.859 GHz,-0.828
2.859 GHz,<invalid>
2.859 GHz,0.000
2.859 GHz,<invalid>
2.859 GHz,0.000
2.859 GHz,-1.160
2.859 GHz,-6.021
2.859 GHz,<invalid>
2.859 GHz,2.362
2.859 GHz,18.167
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.859 GHz,<invalid>
2.860 GHz,0.000
2.860 GHz,-5.939
2.860 GHz,-6.021
2.860 GHz,-22.161
2.860 GHz,36.124
2.860 GHz,-6.000
2.860 GHz,-6.021
2.860 GHz,<invalid>
2.860 GHz,15.401
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,0.005
2.860 GHz,-5.937
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-6.021
2.860 GHz,<invalid>
2.860 GHz,-21.747
2.860 GHz,0.000
2.860 GHz,1.339
2.860 GHz,-6.021
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-0.828
2.860 GHz,36.124
2.860 GHz,<invalid>
2.860 GHz,30.103
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-5.942
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,0.000
2.860 GHz,-0.828
2.860 GHz,0.915
2.860 GHz,-6.021
2.860 GHz,-5.926
2.860 GHz,0.000
2.860 GHz,-6.021
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-2.651E-4
2.860 GHz,<invalid>
2.860 GHz,-22.176
2.860 GHz,-21.348
2.860 GHz,-22.189
2.860 GHz,14.655
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-5.937
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-1.855
2.860 GHz,<invalid>
2.860 GHz,-6.023
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,0.000
2.860 GHz,<invalid>
2.860 GHz,16.239
2.860 GHz,-0.756
2.860 GHz,-12.042
2.860 GHz,-21.747
2.860 GHz,-0.828
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,1.938
2.860 GHz,-0.404
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,0.424
2.860 GHz,<invalid>
2.860 GHz,-22.171
2.860 GHz,-22.171
2.860 GHz,-22.171
2.860 GHz,-27.751
2.860 GHz,16.228
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-1.584
2.860 GHz,-5.948
2.860 GHz,-22.161
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,2.362
2.860 GHz,<invalid>
2.860 GHz,-5.942
2.860 GHz,<invalid>
2.860 GHz,0.915
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-22.166
2.860 GHz,0.005
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-0.404
2.860 GHz,0.915
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-21.742
2.860 GHz,<invalid>
2.860 GHz,-6.021
2.860 GHz,-22.171
2.860 GHz,<invalid>
2.860 GHz,<invalid>
2.860 GHz,-5.942
2.860 GHz,<invalid>
2.860 GHz,36.124
2.860 GHz,<invalid>
2.860 GHz,0.915
2.860 GHz,-22.161
2.860 GHz,<invalid>
2.860 GHz,-22.166
2.860 GHz,-0.404
2.860 GHz,<invalid>
2.860 GHz,-22.166
2.860 GHz,<invalid>
2.860 GHz,0.828
2.861 GHz,<invalid>
2.861 GHz,-21.747
2.861 GHz,-6.022
2.861 GHz,<invalid>
2.861 GHz,-0.828
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,-5.932
2.861 GHz,-22.196
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,30.103
2.861 GHz,-22.161
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,1.938
2.861 GHz,1.938
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,-0.756
2.861 GHz,<invalid>
2.861 GHz,-5.998
2.861 GHz,<invalid>
2.861 GHz,0.828
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,-1.584
2.861 GHz,0.000
2.861 GHz,0.000
2.861 GHz,0.828
2.861 GHz,<invalid>
2.861 GHz,-2.923
2.861 GHz,-0.756
2.861 GHz,<invalid>
2.861 GHz,-1.584
2.861 GHz,<invalid>
2.861 GHz,-0.756
2.861 GHz,-6.021
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,0.000
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,-11.941
2.861 GHz,<invalid>
2.861 GHz,-21.343
2.861 GHz,<invalid>
2.861 GHz,0.000
2.861 GHz,<invalid>
2.861 GHz,-21.333
2.861 GHz,<invalid>
2.861 GHz,-22.171
2.861 GHz,0.828
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,0.000
2.861 GHz,-1.584
2.861 GHz,<invalid>
2.861 GHz,-21.354
2.861 GHz,<invalid>
2.861 GHz,-22.161
2.861 GHz,-22.171
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,-22.171
2.861 GHz,-22.182
2.861 GHz,<invalid>
2.861 GHz,-22.171
2.861 GHz,-6.022
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,1.938
2.861 GHz,<invalid>
2.861 GHz,-2.095
2.861 GHz,<invalid>
2.861 GHz,4.437
2.861 GHz,-22.161
2.861 GHz,<invalid>
2.861 GHz,-21.333
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,-22.171
2.861 GHz,-22.161
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,-21.343
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,0.828
2.861 GHz,0.000
2.861 GHz,-22.171
2.861 GHz,<invalid>
2.861 GHz,0.000
2.861 GHz,0.000
2.861 GHz,-2.095
2.861 GHz,0.000
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,-21.354
2.861 GHz,<invalid>
2.861 GHz,-0.006
2.861 GHz,<invalid>
2.861 GHz,<invalid>
2.861 GHz,-6.022
2.861 GHz,-22.161
2.861 GHz,-22.161
2.861 GHz,-5.954
2.861 GHz,1.938
2.861 GHz,-22.154
2.861 GHz,4.437
2.861 GHz,-6.021
2.861 GHz,-22.161
2.861 GHz,-22.171
2.861 GHz,-5.995
2.861 GHz,<invalid>
2.861 GHz,-1.584
2.862 GHz,-22.171
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,1.938
2.862 GHz,<invalid>
2.862 GHz,0.828
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,-6.021
2.862 GHz,-22.154
2.862 GHz,<invalid>
2.862 GHz,13.306
2.862 GHz,-22.182
2.862 GHz,<invalid>
2.862 GHz,-22.161
2.862 GHz,-1.584
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,2.766
2.862 GHz,1.938
2.862 GHz,<invalid>
2.862 GHz,-6.021
2.862 GHz,<invalid>
2.862 GHz,24.082
2.862 GHz,-22.161
2.862 GHz,-5.933
2.862 GHz,<invalid>
2.862 GHz,-21.354
2.862 GHz,<invalid>
2.862 GHz,-22.161
2.862 GHz,-5.995
2.862 GHz,<invalid>
2.862 GHz,-22.161
2.862 GHz,<invalid>
2.862 GHz,-2.923
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,1.938
2.862 GHz,-2.923
2.862 GHz,-4.082
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,-6.025
2.862 GHz,0.000
2.862 GHz,-22.171
2.862 GHz,<invalid>
2.862 GHz,1.938
2.862 GHz,0.000
2.862 GHz,0.000
2.862 GHz,-28.178
2.862 GHz,<invalid>
2.862 GHz,0.000
2.862 GHz,<invalid>
2.862 GHz,0.000
2.862 GHz,2.766
2.862 GHz,-22.161
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,-21.343
2.862 GHz,-21.354
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,-0.012
2.862 GHz,-1.584
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,-6.025
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,-5.933
2.862 GHz,-22.196
2.862 GHz,-11.943
2.862 GHz,<invalid>
2.862 GHz,0.828
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,1.938
2.862 GHz,<invalid>
2.862 GHz,-22.154
2.862 GHz,0.000
2.862 GHz,24.082
2.862 GHz,-28.165
2.862 GHz,4.437
2.862 GHz,-22.154
2.862 GHz,20.561
2.862 GHz,<invalid>
2.862 GHz,-2.095
2.862 GHz,-1.584
2.862 GHz,30.103
2.862 GHz,-22.161
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,-5.954
2.862 GHz,<invalid>
2.862 GHz,16.228
2.862 GHz,-1.584
2.862 GHz,<invalid>
2.862 GHz,1.938
2.862 GHz,<invalid>
2.862 GHz,-22.196
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,36.124
2.862 GHz,-5.932
2.862 GHz,0.000
2.862 GHz,-1.584
2.862 GHz,<invalid>
2.862 GHz,3.521
2.862 GHz,-22.182
2.862 GHz,<invalid>
2.862 GHz,<invalid>
2.862 GHz,-22.161
2.862 GHz,-22.154
2.862 GHz,-6.022
2.862 GHz,-1.584
2.862 GHz,-6.025
2.863 GHz,1.938
2.863 GHz,-5.954
2.863 GHz,<invalid>
2.863 GHz,0.000
2.863 GHz,<invalid>
2.863 GHz,0.000
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-2.923
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-5.967
2.863 GHz,-0.001
2.863 GHz,1.938
2.863 GHz,<invalid>
2.863 GHz,-1.584
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,0.000
2.863 GHz,1.938
2.863 GHz,-22.154
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-21.368
2.863 GHz,14.645
2.863 GHz,<invalid>
2.863 GHz,-3.255
2.863 GHz,-2.923
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,14.666
2.863 GHz,-22.212
2.863 GHz,-22.182
2.863 GHz,0.000
2.863 GHz,<invalid>
2.863 GHz,-0.001
2.863 GHz,<invalid>
2.863 GHz,-22.212
2.863 GHz,-0.756
2.863 GHz,0.000
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-1.584
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-21.333
2.863 GHz,<invalid>
2.863 GHz,1.938
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-1.584
2.863 GHz,-2.923
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-22.171
2.863 GHz,-22.196
2.863 GHz,<invalid>
2.863 GHz,-22.161
2.863 GHz,<invalid>
2.863 GHz,-22.182
2.863 GHz,0.828
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-6.021
2.863 GHz,<invalid>
2.863 GHz,-22.161
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-22.212
2.863 GHz,<invalid>
2.863 GHz,-22.154
2.863 GHz,-2.095
2.863 GHz,<invalid>
2.863 GHz,-12.041
2.863 GHz,<invalid>
2.863 GHz,-22.161
2.863 GHz,<invalid>
2.863 GHz,0.000
2.863 GHz,0.000
2.863 GHz,<invalid>
2.863 GHz,-22.161
2.863 GHz,-6.021
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,0.000
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-6.022
2.863 GHz,-1.584
2.863 GHz,0.000
2.863 GHz,-11.949
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,1.938
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-22.212
2.863 GHz,1.938
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,-22.154
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,<invalid>
2.863 GHz,13.306
2.863 GHz,0.000
2.863 GHz,-0.001
2.863 GHz,0.000
2.863 GHz,<invalid>
2.863 GHz,-1.584
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,4.437
2.864 GHz,<invalid>
2.864 GHz,-21.368
2.864 GHz,<invalid>
2.864 GHz,-5.933
2.864 GHz,1.938
2.864 GHz,-6.022
2.864 GHz,14.645
2.864 GHz,<invalid>
2.864 GHz,30.103
2.864 GHz,0.828
2.864 GHz,<invalid>
2.864 GHz,-22.154
2.864 GHz,-5.942
2.864 GHz,-0.001
2.864 GHz,1.938
2.864 GHz,-22.148
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-1.584
2.864 GHz,-22.171
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,0.000
2.864 GHz,<invalid>
2.864 GHz,-22.148
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,7.959
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-5.920
2.864 GHz,-1.584
2.864 GHz,<invalid>
2.864 GHz,1.938
2.864 GHz,-1.584
2.864 GHz,<invalid>
2.864 GHz,1.938
2.864 GHz,-4.082
2.864 GHz,-5.909
2.864 GHz,-5.933
2.864 GHz,<invalid>
2.864 GHz,-22.212
2.864 GHz,-1.584
2.864 GHz,1.938
2.864 GHz,<invalid>
2.864 GHz,-22.182
2.864 GHz,-22.161
2.864 GHz,-5.933
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-6.025
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,1.938
2.864 GHz,-22.182
2.864 GHz,1.938
2.864 GHz,<invalid>
2.864 GHz,-2.499
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-5.954
2.864 GHz,<invalid>
2.864 GHz,-1.584
2.864 GHz,<invalid>
2.864 GHz,-22.212
2.864 GHz,-22.161
2.864 GHz,-22.182
2.864 GHz,1.938
2.864 GHz,-5.933
2.864 GHz,-22.161
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-6.021
2.864 GHz,-1.584
2.864 GHz,1.938
2.864 GHz,<invalid>
2.864 GHz,-4.082
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-28.166
2.864 GHz,14.690
2.864 GHz,-1.584
2.864 GHz,-1.584
2.864 GHz,-1.584
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-28.182
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-22.212
2.864 GHz,1.938
2.864 GHz,0.000
2.864 GHz,-20.628
2.864 GHz,<invalid>
2.864 GHz,-1.584
2.864 GHz,-22.161
2.864 GHz,-22.161
2.864 GHz,-1.584
2.864 GHz,-22.182
2.864 GHz,<invalid>
2.864 GHz,-22.182
2.864 GHz,-22.161
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-22.161
2.864 GHz,-11.953
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.864 GHz,-1.584
2.864 GHz,1.938
2.864 GHz,<invalid>
2.864 GHz,-1.584
2.864 GHz,-5.920
2.864 GHz,18.167
2.864 GHz,-22.182
2.864 GHz,<invalid>
2.864 GHz,<invalid>
2.865 GHz,-5.954
2.865 GHz,<invalid>
2.865 GHz,-22.182
2.865 GHz,<invalid>
2.865 GHz,-24.099
2.865 GHz,-2.499
2.865 GHz,-20.665
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,0.000
2.865 GHz,<invalid>
2.865 GHz,3.522
2.865 GHz,-1.584
2.865 GHz,0.000
2.865 GHz,<invalid>
2.865 GHz,0.000
2.865 GHz,<invalid>
2.865 GHz,-22.148
2.865 GHz,-12.042
2.865 GHz,<invalid>
2.865 GHz,-22.182
2.865 GHz,-22.161
2.865 GHz,-5.995
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-22.148
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-20.665
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,1.938
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-3.522
2.865 GHz,<invalid>
2.865 GHz,0.000
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-22.182
2.865 GHz,<invalid>
2.865 GHz,0.000
2.865 GHz,0.000
2.865 GHz,-0.004
2.865 GHz,-1.584
2.865 GHz,0.000
2.865 GHz,<invalid>
2.865 GHz,-6.021
2.865 GHz,<invalid>
2.865 GHz,-1.584
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-22.148
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-20.578
2.865 GHz,<invalid>
2.865 GHz,-20.665
2.865 GHz,-24.099
2.865 GHz,<invalid>
2.865 GHz,-20.599
2.865 GHz,-22.161
2.865 GHz,<invalid>
2.865 GHz,-6.021
2.865 GHz,<invalid>
2.865 GHz,1.938
2.865 GHz,<invalid>
2.865 GHz,0.000
2.865 GHz,-28.169
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-22.182
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-2.499
2.865 GHz,-5.970
2.865 GHz,-3.522
2.865 GHz,-28.182
2.865 GHz,18.167
2.865 GHz,9.542
2.865 GHz,-1.584
2.865 GHz,-2.499
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-1.584
2.865 GHz,<invalid>
2.865 GHz,-3.522
2.865 GHz,-1.584
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,-6.021
2.865 GHz,<invalid>
2.865 GHz,-20.628
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,3.522
2.865 GHz,<invalid>
2.865 GHz,-22.148
2.865 GHz,-20.628
2.865 GHz,<invalid>
2.865 GHz,0.000
2.865 GHz,-4.437
2.865 GHz,<invalid>
2.865 GHz,1.938
2.865 GHz,0.000
2.865 GHz,<invalid>
2.865 GHz,<invalid>
2.865 GHz,3.522
2.865 GHz,-4.437
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,3.522
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,-22.249
2.866 GHz,<invalid>
2.866 GHz,-22.182
2.866 GHz,-22.148
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,7.959
2.866 GHz,<invalid>
2.866 GHz,-5.920
2.866 GHz,<invalid>
2.866 GHz,1.938
2.866 GHz,<invalid>
2.866 GHz,1.938
2.866 GHz,<invalid>
2.866 GHz,-22.161
2.866 GHz,-22.148
2.866 GHz,-6.025
2.866 GHz,0.000
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,1.938
2.866 GHz,-20.628
2.866 GHz,-22.161
2.866 GHz,<invalid>
2.866 GHz,-2.499
2.866 GHz,-0.017
2.866 GHz,<invalid>
2.866 GHz,-22.182
2.866 GHz,0.000
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,7.959
2.866 GHz,<invalid>
2.866 GHz,0.000
2.866 GHz,<invalid>
2.866 GHz,-4.082
2.866 GHz,<invalid>
2.866 GHz,-0.004
2.866 GHz,-20.824
2.866 GHz,<invalid>
2.866 GHz,0.000
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,-1.584
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,24.082
2.866 GHz,<invalid>
2.866 GHz,-5.954
2.866 GHz,<invalid>
2.866 GHz,3.522
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,0.000
2.866 GHz,<invalid>
2.866 GHz,0.000
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,-22.148
2.866 GHz,3.522
2.866 GHz,1.938
2.866 GHz,-5.983
2.866 GHz,-6.022
2.866 GHz,0.000
2.866 GHz,<invalid>
2.866 GHz,-22.161
2.866 GHz,-5.916
2.866 GHz,7.959
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,-20.565
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,0.000
2.866 GHz,-6.021
2.866 GHz,<invalid>
2.866 GHz,-22.212
2.866 GHz,-24.099
2.866 GHz,18.062
2.866 GHz,1.938
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,<invalid>
2.866 GHz,1.938
2.866 GHz,-4.437
2.866 GHz,<invalid>
