"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
1.322 GHz,2.353
1.323 GHz,2.354
1.323 GHz,2.356
1.323 GHz,2.357
1.323 GHz,2.359
1.324 GHz,2.360
1.324 GHz,2.362
1.324 GHz,2.364
1.325 GHz,2.365
1.325 GHz,2.367
1.325 GHz,2.368
1.325 GHz,2.370
1.326 GHz,2.371
1.326 GHz,2.373
1.326 GHz,2.374
1.327 GHz,2.376
1.327 GHz,2.378
1.327 GHz,2.379
1.327 GHz,2.381
1.328 GHz,2.382
1.328 GHz,2.384
1.328 GHz,2.385
1.329 GHz,2.387
1.329 GHz,2.388
1.329 GHz,2.390
1.329 GHz,2.392
1.330 GHz,2.393
1.330 GHz,2.395
1.330 GHz,2.396
1.330 GHz,2.397
1.331 GHz,2.399
1.331 GHz,2.400
1.331 GHz,2.401
1.332 GHz,2.402
1.332 GHz,2.404
1.332 GHz,2.405
1.332 GHz,2.406
1.333 GHz,2.408
1.333 GHz,2.409
1.333 GHz,2.410
1.334 GHz,2.411
1.334 GHz,2.413
1.334 GHz,2.414
1.334 GHz,2.415
1.335 GHz,2.417
1.335 GHz,2.418
1.335 GHz,2.419
1.336 GHz,2.420
1.336 GHz,2.422
1.336 GHz,2.423
1.336 GHz,2.424
1.337 GHz,2.426
1.337 GHz,2.427
1.337 GHz,2.428
1.337 GHz,2.429
1.338 GHz,2.431
1.338 GHz,2.432
1.338 GHz,2.433
1.339 GHz,2.435
1.339 GHz,2.436
1.339 GHz,2.437
1.339 GHz,2.438
1.340 GHz,2.440
1.340 GHz,2.441
1.340 GHz,2.441
1.341 GHz,2.442
1.341 GHz,2.442
1.341 GHz,2.443
1.341 GHz,2.443
1.342 GHz,2.444
1.342 GHz,2.444
1.342 GHz,2.445
1.343 GHz,2.445
1.343 GHz,2.446
1.343 GHz,2.446
1.343 GHz,2.447
1.344 GHz,2.447
1.344 GHz,2.447
1.344 GHz,2.448
1.345 GHz,2.448
1.345 GHz,2.449
1.345 GHz,2.449
1.345 GHz,2.450
1.346 GHz,2.450
1.346 GHz,2.451
1.346 GHz,2.451
1.347 GHz,2.452
1.347 GHz,2.452
1.347 GHz,2.453
1.347 GHz,2.453
1.348 GHz,2.454
1.348 GHz,2.454
1.348 GHz,2.454
1.348 GHz,2.455
1.349 GHz,2.455
1.349 GHz,2.456
1.349 GHz,2.456
1.350 GHz,2.457
1.350 GHz,2.457
1.350 GHz,2.459
1.350 GHz,2.460
1.351 GHz,2.462
1.351 GHz,2.464
1.351 GHz,2.466
1.352 GHz,2.468
1.352 GHz,2.470
1.352 GHz,2.472
1.352 GHz,2.474
1.353 GHz,2.476
1.353 GHz,2.478
1.353 GHz,2.479
1.354 GHz,2.481
1.354 GHz,2.483
1.354 GHz,2.485
1.354 GHz,2.487
1.355 GHz,2.489
1.355 GHz,2.491
1.355 GHz,2.493
1.355 GHz,2.495
1.356 GHz,2.497
1.356 GHz,2.498
1.356 GHz,2.500
1.357 GHz,2.502
1.357 GHz,2.504
1.357 GHz,2.506
1.357 GHz,2.508
1.358 GHz,2.510
1.358 GHz,2.512
1.358 GHz,2.514
1.359 GHz,2.516
1.359 GHz,2.517
1.359 GHz,2.519
1.359 GHz,2.521
1.360 GHz,2.523
1.360 GHz,2.525
1.360 GHz,2.526
1.361 GHz,2.527
1.361 GHz,2.529
1.361 GHz,2.530
1.361 GHz,2.531
1.362 GHz,2.532
1.362 GHz,2.533
1.362 GHz,2.534
1.363 GHz,2.536
1.363 GHz,2.537
1.363 GHz,2.538
1.363 GHz,2.539
1.364 GHz,2.540
1.364 GHz,2.542
1.364 GHz,2.543
1.365 GHz,2.544
1.365 GHz,2.545
1.365 GHz,2.546
1.365 GHz,2.547
1.366 GHz,2.549
1.366 GHz,2.550
1.366 GHz,2.551
1.366 GHz,2.552
1.367 GHz,2.553
1.367 GHz,2.555
1.367 GHz,2.556
1.368 GHz,2.557
1.368 GHz,2.558
1.368 GHz,2.559
1.368 GHz,2.560
1.369 GHz,2.562
1.369 GHz,2.563
1.369 GHz,2.564
1.370 GHz,2.565
1.370 GHz,2.566
1.370 GHz,2.567
1.370 GHz,2.566
1.371 GHz,2.566
1.371 GHz,2.565
1.371 GHz,2.564
1.372 GHz,2.564
1.372 GHz,2.563
1.372 GHz,2.562
1.372 GHz,2.562
1.373 GHz,2.561
1.373 GHz,2.561
1.373 GHz,2.560
1.373 GHz,2.559
1.374 GHz,2.559
1.374 GHz,2.558
1.374 GHz,2.557
1.375 GHz,2.557
1.375 GHz,2.556
1.375 GHz,2.556
1.375 GHz,2.555
1.376 GHz,2.554
1.376 GHz,2.554
1.376 GHz,2.553
1.377 GHz,2.552
1.377 GHz,2.552
1.377 GHz,2.551
1.377 GHz,2.550
1.378 GHz,2.550
1.378 GHz,2.549
1.378 GHz,2.549
1.379 GHz,2.548
1.379 GHz,2.547
1.379 GHz,2.547
1.379 GHz,2.546
1.380 GHz,2.545
1.380 GHz,2.545
1.380 GHz,2.545
1.381 GHz,2.546
1.381 GHz,2.547
1.381 GHz,2.547
1.381 GHz,2.548
1.382 GHz,2.549
1.382 GHz,2.549
1.382 GHz,2.550
1.383 GHz,2.551
1.383 GHz,2.551
1.383 GHz,2.552
1.383 GHz,2.553
1.384 GHz,2.554
1.384 GHz,2.554
1.384 GHz,2.555
1.384 GHz,2.556
1.385 GHz,2.556
1.385 GHz,2.557
1.385 GHz,2.558
1.386 GHz,2.558
1.386 GHz,2.559
1.386 GHz,2.560
1.386 GHz,2.560
1.387 GHz,2.561
1.387 GHz,2.562
1.387 GHz,2.562
1.388 GHz,2.563
1.388 GHz,2.564
1.388 GHz,2.564
1.388 GHz,2.565
1.389 GHz,2.566
1.389 GHz,2.567
1.389 GHz,2.567
1.390 GHz,2.568
1.390 GHz,2.569
1.390 GHz,2.570
1.390 GHz,2.571
1.391 GHz,2.573
1.391 GHz,2.574
1.391 GHz,2.576
1.391 GHz,2.577
1.392 GHz,2.579
1.392 GHz,2.580
1.392 GHz,2.582
1.393 GHz,2.583
1.393 GHz,2.585
1.393 GHz,2.586
1.393 GHz,2.588
1.394 GHz,2.589
1.394 GHz,2.591
1.394 GHz,2.592
1.395 GHz,2.594
1.395 GHz,2.595
1.395 GHz,2.597
1.395 GHz,2.598
1.396 GHz,2.600
1.396 GHz,2.601
1.396 GHz,2.603
1.397 GHz,2.604
1.397 GHz,2.606
1.397 GHz,2.607
1.397 GHz,2.609
1.398 GHz,2.610
1.398 GHz,2.612
1.398 GHz,2.613
1.399 GHz,2.615
1.399 GHz,2.616
1.399 GHz,2.618
1.399 GHz,2.619
1.400 GHz,2.621
1.400 GHz,2.622
1.400 GHz,2.622
1.401 GHz,2.622
1.401 GHz,2.621
1.401 GHz,2.621
1.401 GHz,2.621
1.402 GHz,2.620
1.402 GHz,2.620
1.402 GHz,2.619
1.402 GHz,2.619
1.403 GHz,2.618
1.403 GHz,2.618
1.403 GHz,2.618
1.404 GHz,2.617
1.404 GHz,2.617
1.404 GHz,2.616
1.404 GHz,2.616
1.405 GHz,2.615
1.405 GHz,2.615
1.405 GHz,2.615
1.406 GHz,2.614
1.406 GHz,2.614
1.406 GHz,2.613
1.406 GHz,2.613
1.407 GHz,2.612
1.407 GHz,2.612
1.407 GHz,2.612
1.408 GHz,2.611
1.408 GHz,2.611
1.408 GHz,2.610
1.408 GHz,2.610
1.409 GHz,2.609
1.409 GHz,2.609
1.409 GHz,2.609
1.409 GHz,2.608
1.410 GHz,2.608
1.410 GHz,2.606
1.410 GHz,2.599
1.411 GHz,2.592
1.411 GHz,2.584
1.411 GHz,2.577
1.411 GHz,2.570
1.412 GHz,2.563
1.412 GHz,2.556
1.412 GHz,2.548
1.413 GHz,2.541
1.413 GHz,2.534
1.413 GHz,2.527
1.413 GHz,2.520
1.414 GHz,2.512
1.414 GHz,2.505
1.414 GHz,2.498
1.415 GHz,2.491
1.415 GHz,2.483
1.415 GHz,2.476
1.415 GHz,2.469
1.416 GHz,2.461
1.416 GHz,2.454
1.416 GHz,2.447
1.417 GHz,2.439
1.417 GHz,2.432
1.417 GHz,2.425
1.417 GHz,2.417
1.418 GHz,2.410
1.418 GHz,2.403
1.418 GHz,2.395
1.419 GHz,2.388
1.419 GHz,2.380
1.419 GHz,2.373
1.419 GHz,2.366
1.420 GHz,2.358
1.420 GHz,2.351
1.420 GHz,2.346
1.420 GHz,2.342
1.421 GHz,2.338
1.421 GHz,2.335
1.421 GHz,2.331
1.422 GHz,2.327
1.422 GHz,2.324
1.422 GHz,2.320
1.422 GHz,2.316
1.423 GHz,2.313
1.423 GHz,2.309
1.423 GHz,2.305
1.424 GHz,2.302
1.424 GHz,2.298
1.424 GHz,2.294
1.424 GHz,2.291
1.425 GHz,2.287
1.425 GHz,2.283
1.425 GHz,2.280
1.426 GHz,2.276
1.426 GHz,2.272
1.426 GHz,2.269
1.426 GHz,2.265
1.427 GHz,2.261
1.427 GHz,2.257
1.427 GHz,2.254
1.427 GHz,2.250
1.428 GHz,2.246
1.428 GHz,2.243
1.428 GHz,2.239
1.429 GHz,2.235
1.429 GHz,2.231
1.429 GHz,2.228
1.429 GHz,2.224
1.430 GHz,2.220
1.430 GHz,2.216
1.430 GHz,2.208
1.431 GHz,2.199
1.431 GHz,2.191
1.431 GHz,2.183
1.431 GHz,2.174
1.432 GHz,2.166
1.432 GHz,2.157
1.432 GHz,2.149
1.433 GHz,2.141
1.433 GHz,2.132
1.433 GHz,2.124
1.433 GHz,2.115
1.434 GHz,2.107
1.434 GHz,2.098
1.434 GHz,2.090
1.435 GHz,2.082
1.435 GHz,2.073
1.435 GHz,2.065
1.435 GHz,2.056
1.436 GHz,2.047
1.436 GHz,2.039
1.436 GHz,2.030
1.437 GHz,2.022
1.437 GHz,2.013
1.437 GHz,2.005
1.437 GHz,1.996
1.438 GHz,1.987
1.438 GHz,1.979
1.438 GHz,1.970
1.438 GHz,1.962
1.439 GHz,1.953
1.439 GHz,1.944
1.439 GHz,1.936
1.440 GHz,1.927
1.440 GHz,1.918
1.440 GHz,1.905
1.440 GHz,1.887
1.441 GHz,1.869
1.441 GHz,1.852
1.441 GHz,1.834
1.442 GHz,1.816
1.442 GHz,1.798
1.442 GHz,1.781
1.442 GHz,1.763
1.443 GHz,1.745
1.443 GHz,1.727
1.443 GHz,1.709
1.444 GHz,1.691
1.444 GHz,1.673
1.444 GHz,1.654
1.444 GHz,1.636
1.445 GHz,1.618
1.445 GHz,1.600
1.445 GHz,1.581
1.446 GHz,1.563
1.446 GHz,1.545
1.446 GHz,1.526
1.446 GHz,1.508
1.447 GHz,1.489
1.447 GHz,1.470
1.447 GHz,1.452
1.447 GHz,1.433
1.448 GHz,1.414
1.448 GHz,1.395
1.448 GHz,1.377
1.449 GHz,1.358
1.449 GHz,1.339
1.449 GHz,1.320
1.449 GHz,1.301
1.450 GHz,1.282
1.450 GHz,1.262
1.450 GHz,1.210
1.451 GHz,1.158
1.451 GHz,1.105
1.451 GHz,1.052
1.451 GHz,0.998
1.452 GHz,0.945
1.452 GHz,0.890
1.452 GHz,0.836
1.453 GHz,0.781
1.453 GHz,0.726
1.453 GHz,0.670
1.453 GHz,0.614
1.454 GHz,0.557
1.454 GHz,0.501
1.454 GHz,0.443
1.454 GHz,0.386
1.455 GHz,0.328
1.455 GHz,0.269
1.455 GHz,0.210
1.456 GHz,0.151
1.456 GHz,0.091
1.456 GHz,0.031
1.456 GHz,-0.030
1.457 GHz,-0.091
1.457 GHz,-0.152
1.457 GHz,-0.214
1.458 GHz,-0.277
1.458 GHz,-0.340
1.458 GHz,-0.403
1.458 GHz,-0.467
1.459 GHz,-0.532
1.459 GHz,-0.597
1.459 GHz,-0.662
1.460 GHz,-0.728
1.460 GHz,-0.795
1.460 GHz,-0.839
1.460 GHz,-0.853
1.461 GHz,-0.867
1.461 GHz,-0.882
1.461 GHz,-0.896
1.462 GHz,-0.911
1.462 GHz,-0.925
1.462 GHz,-0.940
1.462 GHz,-0.954
1.463 GHz,-0.969
1.463 GHz,-0.984
1.463 GHz,-0.998
1.464 GHz,-1.013
1.464 GHz,-1.028
1.464 GHz,-1.043
1.464 GHz,-1.058
1.465 GHz,-1.072
1.465 GHz,-1.087
1.465 GHz,-1.102
1.465 GHz,-1.117
1.466 GHz,-1.132
1.466 GHz,-1.147
1.466 GHz,-1.162
1.467 GHz,-1.177
1.467 GHz,-1.192
1.467 GHz,-1.207
1.467 GHz,-1.223
1.468 GHz,-1.238
1.468 GHz,-1.253
1.468 GHz,-1.268
1.469 GHz,-1.284
1.469 GHz,-1.299
1.469 GHz,-1.314
1.469 GHz,-1.330
1.470 GHz,-1.345
1.470 GHz,-1.361
1.470 GHz,-1.317
1.471 GHz,-1.266
1.471 GHz,-1.215
1.471 GHz,-1.165
1.471 GHz,-1.115
1.472 GHz,-1.065
1.472 GHz,-1.015
1.472 GHz,-0.966
1.472 GHz,-0.917
1.473 GHz,-0.868
1.473 GHz,-0.820
1.473 GHz,-0.771
1.474 GHz,-0.723
1.474 GHz,-0.675
1.474 GHz,-0.628
1.474 GHz,-0.580
1.475 GHz,-0.533
1.475 GHz,-0.486
1.475 GHz,-0.440
1.476 GHz,-0.393
1.476 GHz,-0.347
1.476 GHz,-0.301
1.476 GHz,-0.255
1.477 GHz,-0.210
1.477 GHz,-0.165
1.477 GHz,-0.119
1.478 GHz,-0.075
1.478 GHz,-0.030
1.478 GHz,0.015
1.478 GHz,0.059
1.479 GHz,0.103
1.479 GHz,0.147
1.479 GHz,0.190
1.480 GHz,0.234
1.480 GHz,0.277
1.480 GHz,0.320
1.480 GHz,0.362
1.481 GHz,0.405
1.481 GHz,0.447
1.481 GHz,0.489
1.482 GHz,0.531
1.482 GHz,0.572
1.482 GHz,0.613
1.482 GHz,0.655
1.483 GHz,0.696
1.483 GHz,0.736
1.483 GHz,0.777
1.483 GHz,0.818
1.484 GHz,0.858
1.484 GHz,0.898
1.484 GHz,0.938
1.485 GHz,0.978
1.485 GHz,1.018
1.485 GHz,1.057
1.485 GHz,1.097
1.486 GHz,1.136
1.486 GHz,1.175
1.486 GHz,1.214
1.487 GHz,1.252
1.487 GHz,1.291
1.487 GHz,1.329
1.487 GHz,1.368
1.488 GHz,1.406
1.488 GHz,1.444
1.488 GHz,1.481
1.489 GHz,1.519
1.489 GHz,1.557
1.489 GHz,1.594
1.489 GHz,1.631
1.490 GHz,1.668
1.490 GHz,1.705
1.490 GHz,1.738
1.490 GHz,1.769
1.491 GHz,1.800
1.491 GHz,1.832
1.491 GHz,1.863
1.492 GHz,1.894
1.492 GHz,1.925
1.492 GHz,1.955
1.492 GHz,1.986
1.493 GHz,2.017
1.493 GHz,2.047
1.493 GHz,2.078
1.494 GHz,2.108
1.494 GHz,2.138
1.494 GHz,2.168
1.494 GHz,2.198
1.495 GHz,2.228
1.495 GHz,2.258
1.495 GHz,2.288
1.496 GHz,2.318
1.496 GHz,2.347
1.496 GHz,2.377
1.496 GHz,2.406
1.497 GHz,2.436
1.497 GHz,2.465
1.497 GHz,2.494
1.498 GHz,2.523
1.498 GHz,2.552
1.498 GHz,2.581
1.498 GHz,2.610
1.499 GHz,2.639
1.499 GHz,2.667
1.499 GHz,2.696
1.500 GHz,2.724
1.500 GHz,2.753
1.500 GHz,2.777
1.500 GHz,2.787
1.501 GHz,2.797
1.501 GHz,2.808
1.501 GHz,2.818
1.501 GHz,2.828
1.502 GHz,2.838
1.502 GHz,2.848
1.502 GHz,2.858
1.503 GHz,2.868
1.503 GHz,2.878
1.503 GHz,2.889
1.503 GHz,2.899
1.504 GHz,2.909
1.504 GHz,2.919
1.504 GHz,2.929
1.505 GHz,2.939
1.505 GHz,2.949
1.505 GHz,2.959
1.505 GHz,2.969
1.506 GHz,2.979
1.506 GHz,2.989
1.506 GHz,2.999
1.507 GHz,3.009
1.507 GHz,3.019
1.507 GHz,3.029
1.507 GHz,3.039
1.508 GHz,3.049
1.508 GHz,3.059
1.508 GHz,3.069
1.508 GHz,3.079
1.509 GHz,3.089
1.509 GHz,3.099
1.509 GHz,3.109
1.510 GHz,3.119
1.510 GHz,3.129
1.510 GHz,3.135
1.510 GHz,3.141
1.511 GHz,3.146
1.511 GHz,3.151
1.511 GHz,3.156
1.512 GHz,3.161
1.512 GHz,3.166
1.512 GHz,3.171
1.512 GHz,3.177
1.513 GHz,3.182
1.513 GHz,3.187
1.513 GHz,3.192
1.514 GHz,3.197
1.514 GHz,3.202
1.514 GHz,3.207
1.514 GHz,3.212
1.515 GHz,3.218
1.515 GHz,3.223
1.515 GHz,3.228
1.516 GHz,3.233
1.516 GHz,3.238
1.516 GHz,3.243
1.516 GHz,3.248
1.517 GHz,3.254
1.517 GHz,3.259
1.517 GHz,3.264
1.518 GHz,3.269
1.518 GHz,3.274
1.518 GHz,3.279
1.518 GHz,3.284
1.519 GHz,3.289
1.519 GHz,3.295
1.519 GHz,3.300
1.519 GHz,3.305
1.520 GHz,3.310
1.520 GHz,3.315
1.520 GHz,3.320
1.521 GHz,3.325
1.521 GHz,3.330
1.521 GHz,3.334
1.521 GHz,3.339
1.522 GHz,3.344
1.522 GHz,3.349
1.522 GHz,3.354
1.523 GHz,3.358
1.523 GHz,3.363
1.523 GHz,3.368
1.523 GHz,3.373
1.524 GHz,3.378
1.524 GHz,3.383
1.524 GHz,3.387
1.525 GHz,3.392
1.525 GHz,3.397
1.525 GHz,3.402
1.525 GHz,3.407
1.526 GHz,3.411
1.526 GHz,3.416
1.526 GHz,3.421
1.526 GHz,3.426
1.527 GHz,3.431
1.527 GHz,3.436
1.527 GHz,3.440
1.528 GHz,3.445
1.528 GHz,3.450
1.528 GHz,3.455
1.528 GHz,3.460
1.529 GHz,3.464
1.529 GHz,3.469
1.529 GHz,3.474
1.530 GHz,3.479
1.530 GHz,3.484
1.530 GHz,3.489
1.530 GHz,3.496
1.531 GHz,3.502
1.531 GHz,3.508
1.531 GHz,3.514
1.532 GHz,3.521
1.532 GHz,3.527
1.532 GHz,3.533
1.532 GHz,3.540
1.533 GHz,3.546
1.533 GHz,3.552
1.533 GHz,3.558
1.534 GHz,3.565
1.534 GHz,3.571
1.534 GHz,3.577
1.534 GHz,3.583
1.535 GHz,3.590
1.535 GHz,3.596
1.535 GHz,3.602
1.536 GHz,3.609
1.536 GHz,3.615
1.536 GHz,3.621
1.536 GHz,3.627
1.537 GHz,3.634
1.537 GHz,3.640
1.537 GHz,3.646
1.537 GHz,3.652
1.538 GHz,3.659
1.538 GHz,3.665
1.538 GHz,3.671
1.539 GHz,3.677
1.539 GHz,3.684
1.539 GHz,3.690
1.539 GHz,3.696
1.540 GHz,3.702
1.540 GHz,3.709
1.540 GHz,3.712
1.541 GHz,3.715
1.541 GHz,3.718
1.541 GHz,3.721
1.541 GHz,3.724
1.542 GHz,3.727
1.542 GHz,3.730
1.542 GHz,3.733
1.543 GHz,3.736
1.543 GHz,3.739
1.543 GHz,3.742
1.543 GHz,3.745
1.544 GHz,3.748
1.544 GHz,3.751
1.544 GHz,3.754
1.544 GHz,3.757
1.545 GHz,3.760
1.545 GHz,3.763
1.545 GHz,3.766
1.546 GHz,3.769
1.546 GHz,3.772
1.546 GHz,3.775
1.546 GHz,3.778
1.547 GHz,3.781
1.547 GHz,3.784
1.547 GHz,3.787
1.548 GHz,3.790
1.548 GHz,3.793
1.548 GHz,3.796
1.548 GHz,3.799
1.549 GHz,3.802
1.549 GHz,3.805
1.549 GHz,3.808
1.550 GHz,3.811
1.550 GHz,3.814
1.550 GHz,3.817
1.550 GHz,3.819
1.551 GHz,3.821
1.551 GHz,3.823
1.551 GHz,3.825
1.552 GHz,3.827
1.552 GHz,3.829
1.552 GHz,3.831
1.552 GHz,3.832
1.553 GHz,3.834
1.553 GHz,3.836
1.553 GHz,3.838
1.554 GHz,3.840
1.554 GHz,3.842
1.554 GHz,3.844
1.554 GHz,3.846
1.555 GHz,3.848
1.555 GHz,3.850
1.555 GHz,3.852
1.555 GHz,3.854
1.556 GHz,3.856
1.556 GHz,3.858
1.556 GHz,3.860
1.557 GHz,3.862
1.557 GHz,3.864
1.557 GHz,3.866
1.557 GHz,3.868
1.558 GHz,3.870
1.558 GHz,3.872
1.558 GHz,3.874
1.559 GHz,3.876
1.559 GHz,3.878
1.559 GHz,3.880
1.559 GHz,3.882
1.560 GHz,3.884
1.560 GHz,3.886
1.560 GHz,3.889
1.561 GHz,3.893
1.561 GHz,3.896
1.561 GHz,3.900
1.561 GHz,3.903
1.562 GHz,3.906
1.562 GHz,3.910
1.562 GHz,3.913
1.562 GHz,3.917
1.563 GHz,3.920
1.563 GHz,3.924
1.563 GHz,3.927
1.564 GHz,3.930
1.564 GHz,3.934
1.564 GHz,3.937
1.564 GHz,3.941
1.565 GHz,3.944
1.565 GHz,3.948
1.565 GHz,3.951
1.566 GHz,3.954
1.566 GHz,3.958
1.566 GHz,3.961
1.566 GHz,3.965
1.567 GHz,3.968
1.567 GHz,3.972
1.567 GHz,3.975
1.568 GHz,3.979
1.568 GHz,3.982
1.568 GHz,3.985
1.568 GHz,3.989
1.569 GHz,3.992
1.569 GHz,3.996
1.569 GHz,3.999
1.570 GHz,4.003
1.570 GHz,4.006
1.570 GHz,4.009
1.570 GHz,4.012
1.571 GHz,4.015
1.571 GHz,4.018
1.571 GHz,4.021
1.571 GHz,4.024
1.572 GHz,4.026
1.572 GHz,4.029
1.572 GHz,4.032
1.573 GHz,4.035
1.573 GHz,4.038
1.573 GHz,4.041
1.573 GHz,4.044
1.574 GHz,4.047
1.574 GHz,4.049
1.574 GHz,4.052
1.575 GHz,4.055
1.575 GHz,4.058
1.575 GHz,4.061
1.575 GHz,4.064
1.576 GHz,4.067
1.576 GHz,4.069
1.576 GHz,4.072
1.577 GHz,4.075
1.577 GHz,4.078
1.577 GHz,4.081
1.577 GHz,4.084
1.578 GHz,4.087
1.578 GHz,4.090
1.578 GHz,4.092
1.579 GHz,4.095
1.579 GHz,4.098
1.579 GHz,4.101
1.579 GHz,4.104
1.580 GHz,4.107
1.580 GHz,4.110
1.580 GHz,4.112
1.581 GHz,4.114
1.581 GHz,4.117
1.581 GHz,4.119
1.581 GHz,4.122
1.582 GHz,4.124
1.582 GHz,4.126
1.582 GHz,4.129
1.582 GHz,4.131
1.583 GHz,4.133
1.583 GHz,4.136
1.583 GHz,4.138
1.584 GHz,4.140
1.584 GHz,4.143
1.584 GHz,4.145
1.584 GHz,4.147
1.585 GHz,4.150
1.585 GHz,4.152
1.585 GHz,4.154
1.586 GHz,4.157
1.586 GHz,4.159
1.586 GHz,4.161
1.586 GHz,4.164
1.587 GHz,4.166
1.587 GHz,4.169
1.587 GHz,4.171
1.588 GHz,4.173
1.588 GHz,4.176
1.588 GHz,4.178
1.588 GHz,4.180
1.589 GHz,4.183
1.589 GHz,4.185
1.589 GHz,4.187
1.589 GHz,4.190
1.590 GHz,4.192
1.590 GHz,4.194
1.590 GHz,4.197
1.591 GHz,4.199
1.591 GHz,4.201
1.591 GHz,4.203
1.591 GHz,4.205
1.592 GHz,4.207
1.592 GHz,4.209
1.592 GHz,4.212
1.593 GHz,4.214
1.593 GHz,4.216
1.593 GHz,4.218
1.593 GHz,4.220
1.594 GHz,4.222
1.594 GHz,4.224
1.594 GHz,4.227
1.595 GHz,4.229
1.595 GHz,4.231
1.595 GHz,4.233
1.595 GHz,4.235
1.596 GHz,4.237
1.596 GHz,4.239
1.596 GHz,4.242
1.597 GHz,4.244
1.597 GHz,4.246
1.597 GHz,4.248
1.597 GHz,4.250
1.598 GHz,4.252
1.598 GHz,4.254
1.598 GHz,4.257
1.599 GHz,4.259
1.599 GHz,4.261
1.599 GHz,4.263
1.599 GHz,4.265
1.600 GHz,4.267
1.600 GHz,4.270
1.600 GHz,4.272
1.600 GHz,4.275
1.601 GHz,4.278
1.601 GHz,4.281
1.601 GHz,4.284
1.602 GHz,4.287
1.602 GHz,4.290
1.602 GHz,4.292
1.602 GHz,4.295
1.603 GHz,4.298
1.603 GHz,4.301
1.603 GHz,4.304
1.604 GHz,4.307
1.604 GHz,4.310
1.604 GHz,4.313
1.604 GHz,4.316
1.605 GHz,4.318
1.605 GHz,4.321
1.605 GHz,4.324
1.606 GHz,4.327
1.606 GHz,4.330
1.606 GHz,4.333
1.606 GHz,4.336
1.607 GHz,4.339
1.607 GHz,4.342
1.607 GHz,4.345
1.607 GHz,4.347
1.608 GHz,4.350
1.608 GHz,4.353
1.608 GHz,4.356
1.609 GHz,4.359
1.609 GHz,4.362
1.609 GHz,4.365
1.609 GHz,4.368
1.610 GHz,4.371
1.610 GHz,4.374
1.610 GHz,4.376
1.611 GHz,4.378
1.611 GHz,4.381
1.611 GHz,4.383
1.611 GHz,4.386
1.612 GHz,4.388
1.612 GHz,4.390
1.612 GHz,4.393
1.613 GHz,4.395
1.613 GHz,4.397
1.613 GHz,4.400
1.613 GHz,4.402
1.614 GHz,4.405
1.614 GHz,4.407
1.614 GHz,4.409
1.615 GHz,4.412
1.615 GHz,4.414
1.615 GHz,4.417
1.615 GHz,4.419
1.616 GHz,4.421
1.616 GHz,4.424
1.616 GHz,4.426
1.617 GHz,4.429
1.617 GHz,4.431
1.617 GHz,4.433
1.617 GHz,4.436
1.618 GHz,4.438
1.618 GHz,4.441
1.618 GHz,4.443
1.618 GHz,4.445
1.619 GHz,4.448
1.619 GHz,4.450
1.619 GHz,4.453
1.620 GHz,4.455
1.620 GHz,4.457
1.620 GHz,4.460
1.620 GHz,4.462
1.621 GHz,4.464
1.621 GHz,4.466
1.621 GHz,4.468
1.622 GHz,4.470
1.622 GHz,4.472
1.622 GHz,4.474
1.622 GHz,4.476
1.623 GHz,4.478
1.623 GHz,4.480
1.623 GHz,4.482
1.624 GHz,4.484
1.624 GHz,4.486
1.624 GHz,4.488
1.624 GHz,4.490
1.625 GHz,4.492
1.625 GHz,4.494
1.625 GHz,4.496
1.625 GHz,4.498
1.626 GHz,4.500
1.626 GHz,4.502
1.626 GHz,4.504
1.627 GHz,4.506
1.627 GHz,4.508
1.627 GHz,4.510
1.627 GHz,4.512
1.628 GHz,4.514
1.628 GHz,4.516
1.628 GHz,4.518
1.629 GHz,4.520
1.629 GHz,4.522
1.629 GHz,4.524
1.629 GHz,4.526
1.630 GHz,4.528
1.630 GHz,4.530
1.630 GHz,4.532
1.631 GHz,4.534
1.631 GHz,4.536
1.631 GHz,4.538
1.631 GHz,4.540
1.632 GHz,4.542
1.632 GHz,4.544
1.632 GHz,4.547
1.633 GHz,4.549
1.633 GHz,4.551
1.633 GHz,4.553
1.633 GHz,4.555
1.634 GHz,4.557
1.634 GHz,4.559
1.634 GHz,4.561
1.635 GHz,4.563
1.635 GHz,4.566
1.635 GHz,4.568
1.635 GHz,4.570
1.636 GHz,4.572
1.636 GHz,4.574
1.636 GHz,4.576
1.636 GHz,4.578
1.637 GHz,4.580
1.637 GHz,4.583
1.637 GHz,4.585
1.638 GHz,4.587
1.638 GHz,4.589
1.638 GHz,4.591
1.638 GHz,4.593
1.639 GHz,4.595
1.639 GHz,4.597
1.639 GHz,4.600
1.640 GHz,4.602
1.640 GHz,4.604
1.640 GHz,4.606
1.640 GHz,4.609
1.641 GHz,4.612
1.641 GHz,4.614
1.641 GHz,4.617
1.642 GHz,4.620
1.642 GHz,4.622
1.642 GHz,4.625
1.642 GHz,4.628
1.643 GHz,4.631
1.643 GHz,4.633
1.643 GHz,4.636
1.643 GHz,4.639
1.644 GHz,4.641
1.644 GHz,4.644
1.644 GHz,4.647
1.645 GHz,4.650
1.645 GHz,4.652
1.645 GHz,4.655
1.645 GHz,4.658
