"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
1.298 GHz,-9.060
1.298 GHz,-9.060
1.298 GHz,-9.059
1.298 GHz,-9.059
1.299 GHz,-9.058
1.299 GHz,-9.058
1.299 GHz,-9.058
1.300 GHz,-9.058
1.300 GHz,-9.057
1.300 GHz,-9.057
1.300 GHz,-9.057
1.301 GHz,-9.057
1.301 GHz,-9.058
1.301 GHz,-9.058
1.302 GHz,-9.058
1.302 GHz,-9.059
1.302 GHz,-9.060
1.302 GHz,-9.061
1.303 GHz,-9.061
1.303 GHz,-9.062
1.303 GHz,-9.063
1.303 GHz,-9.064
1.304 GHz,-9.065
1.304 GHz,-9.067
1.304 GHz,-9.068
1.305 GHz,-9.069
1.305 GHz,-9.070
1.305 GHz,-9.071
1.305 GHz,-9.072
1.306 GHz,-9.073
1.306 GHz,-9.074
1.306 GHz,-9.075
1.307 GHz,-9.076
1.307 GHz,-9.077
1.307 GHz,-9.078
1.307 GHz,-9.078
1.308 GHz,-9.079
1.308 GHz,-9.079
1.308 GHz,-9.080
1.309 GHz,-9.080
1.309 GHz,-9.080
1.309 GHz,-9.080
1.309 GHz,-9.079
1.310 GHz,-9.079
1.310 GHz,-9.078
1.310 GHz,-9.078
1.310 GHz,-9.077
1.311 GHz,-9.076
1.311 GHz,-9.074
1.311 GHz,-9.073
1.312 GHz,-9.071
1.312 GHz,-9.070
1.312 GHz,-9.068
1.312 GHz,-9.066
1.313 GHz,-9.064
1.313 GHz,-9.062
1.313 GHz,-9.060
1.314 GHz,-9.058
1.314 GHz,-9.056
1.314 GHz,-9.053
1.314 GHz,-9.051
1.315 GHz,-9.049
1.315 GHz,-9.046
1.315 GHz,-9.044
1.316 GHz,-9.041
1.316 GHz,-9.039
1.316 GHz,-9.036
1.316 GHz,-9.034
1.317 GHz,-9.031
1.317 GHz,-9.029
1.317 GHz,-9.026
1.318 GHz,-9.024
1.318 GHz,-9.022
1.318 GHz,-9.019
1.318 GHz,-9.017
1.319 GHz,-9.015
1.319 GHz,-9.013
1.319 GHz,-9.011
1.319 GHz,-9.009
1.320 GHz,-9.007
1.320 GHz,-9.006
1.320 GHz,-9.004
1.321 GHz,-9.002
1.321 GHz,-9.001
1.321 GHz,-8.999
1.321 GHz,-8.998
1.322 GHz,-8.996
1.322 GHz,-8.995
1.322 GHz,-8.993
1.323 GHz,-8.992
1.323 GHz,-8.990
1.323 GHz,-8.989
1.323 GHz,-8.988
1.324 GHz,-8.986
1.324 GHz,-8.985
1.324 GHz,-8.983
1.325 GHz,-8.982
1.325 GHz,-8.981
1.325 GHz,-8.980
1.325 GHz,-8.978
1.326 GHz,-8.977
1.326 GHz,-8.976
1.326 GHz,-8.975
1.327 GHz,-8.974
1.327 GHz,-8.972
1.327 GHz,-8.971
1.327 GHz,-8.970
1.328 GHz,-8.969
1.328 GHz,-8.968
1.328 GHz,-8.967
1.329 GHz,-8.966
1.329 GHz,-8.965
1.329 GHz,-8.964
1.329 GHz,-8.962
1.330 GHz,-8.961
1.330 GHz,-8.960
1.330 GHz,-8.959
1.330 GHz,-8.958
1.331 GHz,-8.957
1.331 GHz,-8.956
1.331 GHz,-8.955
1.332 GHz,-8.954
1.332 GHz,-8.953
1.332 GHz,-8.952
1.332 GHz,-8.951
1.333 GHz,-8.950
1.333 GHz,-8.949
1.333 GHz,-8.949
1.334 GHz,-8.948
1.334 GHz,-8.947
1.334 GHz,-8.946
1.334 GHz,-8.945
1.335 GHz,-8.944
1.335 GHz,-8.943
1.335 GHz,-8.942
1.336 GHz,-8.942
1.336 GHz,-8.941
1.336 GHz,-8.940
1.336 GHz,-8.939
1.337 GHz,-8.939
1.337 GHz,-8.938
1.337 GHz,-8.937
1.337 GHz,-8.937
1.338 GHz,-8.936
1.338 GHz,-8.936
1.338 GHz,-8.935
1.339 GHz,-8.935
1.339 GHz,-8.934
1.339 GHz,-8.934
1.339 GHz,-8.933
1.340 GHz,-8.933
1.340 GHz,-8.933
1.340 GHz,-8.932
1.341 GHz,-8.932
1.341 GHz,-8.932
1.341 GHz,-8.932
1.341 GHz,-8.932
1.342 GHz,-8.933
1.342 GHz,-8.933
1.342 GHz,-8.933
1.343 GHz,-8.934
1.343 GHz,-8.934
1.343 GHz,-8.935
1.343 GHz,-8.935
1.344 GHz,-8.936
1.344 GHz,-8.936
1.344 GHz,-8.937
1.345 GHz,-8.937
1.345 GHz,-8.938
1.345 GHz,-8.939
1.345 GHz,-8.939
1.346 GHz,-8.940
1.346 GHz,-8.940
1.346 GHz,-8.940
1.347 GHz,-8.941
1.347 GHz,-8.941
1.347 GHz,-8.941
1.347 GHz,-8.941
1.348 GHz,-8.941
1.348 GHz,-8.941
1.348 GHz,-8.941
1.348 GHz,-8.941
1.349 GHz,-8.940
1.349 GHz,-8.940
1.349 GHz,-8.939
1.350 GHz,-8.938
1.350 GHz,-8.937
1.350 GHz,-8.936
1.350 GHz,-8.935
1.351 GHz,-8.934
1.351 GHz,-8.932
1.351 GHz,-8.930
1.352 GHz,-8.928
1.352 GHz,-8.926
1.352 GHz,-8.924
1.352 GHz,-8.922
1.353 GHz,-8.920
1.353 GHz,-8.917
1.353 GHz,-8.915
1.354 GHz,-8.912
1.354 GHz,-8.910
1.354 GHz,-8.907
1.354 GHz,-8.904
1.355 GHz,-8.902
1.355 GHz,-8.899
1.355 GHz,-8.896
1.355 GHz,-8.893
1.356 GHz,-8.890
1.356 GHz,-8.888
1.356 GHz,-8.885
1.357 GHz,-8.882
1.357 GHz,-8.880
1.357 GHz,-8.877
1.357 GHz,-8.874
1.358 GHz,-8.872
1.358 GHz,-8.870
1.358 GHz,-8.867
1.359 GHz,-8.865
1.359 GHz,-8.863
1.359 GHz,-8.861
1.359 GHz,-8.859
1.360 GHz,-8.857
1.360 GHz,-8.856
1.360 GHz,-8.854
1.361 GHz,-8.853
1.361 GHz,-8.851
1.361 GHz,-8.850
1.361 GHz,-8.848
1.362 GHz,-8.847
1.362 GHz,-8.846
1.362 GHz,-8.844
1.363 GHz,-8.843
1.363 GHz,-8.841
1.363 GHz,-8.840
1.363 GHz,-8.839
1.364 GHz,-8.838
1.364 GHz,-8.836
1.364 GHz,-8.835
1.365 GHz,-8.834
1.365 GHz,-8.833
1.365 GHz,-8.832
1.365 GHz,-8.831
1.366 GHz,-8.830
1.366 GHz,-8.830
1.366 GHz,-8.829
1.366 GHz,-8.828
1.367 GHz,-8.828
1.367 GHz,-8.828
1.367 GHz,-8.827
1.368 GHz,-8.827
1.368 GHz,-8.827
1.368 GHz,-8.827
1.368 GHz,-8.827
1.369 GHz,-8.827
1.369 GHz,-8.828
1.369 GHz,-8.828
1.370 GHz,-8.829
1.370 GHz,-8.830
1.370 GHz,-8.831
1.370 GHz,-8.832
1.371 GHz,-8.833
1.371 GHz,-8.835
1.371 GHz,-8.837
1.372 GHz,-8.839
1.372 GHz,-8.841
1.372 GHz,-8.844
1.372 GHz,-8.847
1.373 GHz,-8.850
1.373 GHz,-8.853
1.373 GHz,-8.856
1.373 GHz,-8.859
1.374 GHz,-8.862
1.374 GHz,-8.866
1.374 GHz,-8.869
1.375 GHz,-8.873
1.375 GHz,-8.876
1.375 GHz,-8.879
1.375 GHz,-8.883
1.376 GHz,-8.886
1.376 GHz,-8.890
1.376 GHz,-8.893
1.377 GHz,-8.896
1.377 GHz,-8.899
1.377 GHz,-8.902
1.377 GHz,-8.905
1.378 GHz,-8.908
1.378 GHz,-8.910
1.378 GHz,-8.913
1.379 GHz,-8.915
1.379 GHz,-8.917
1.379 GHz,-8.918
1.379 GHz,-8.920
1.380 GHz,-8.921
1.380 GHz,-8.921
1.380 GHz,-8.922
1.381 GHz,-8.922
1.381 GHz,-8.922
1.381 GHz,-8.922
1.381 GHz,-8.922
1.382 GHz,-8.921
1.382 GHz,-8.921
1.382 GHz,-8.920
1.383 GHz,-8.919
1.383 GHz,-8.918
1.383 GHz,-8.917
1.383 GHz,-8.916
1.384 GHz,-8.914
1.384 GHz,-8.913
1.384 GHz,-8.911
1.384 GHz,-8.909
1.385 GHz,-8.907
1.385 GHz,-8.906
1.385 GHz,-8.904
1.386 GHz,-8.901
1.386 GHz,-8.899
1.386 GHz,-8.897
1.386 GHz,-8.895
1.387 GHz,-8.893
1.387 GHz,-8.891
1.387 GHz,-8.888
1.388 GHz,-8.886
1.388 GHz,-8.884
1.388 GHz,-8.882
1.388 GHz,-8.880
1.389 GHz,-8.877
1.389 GHz,-8.875
1.389 GHz,-8.873
1.390 GHz,-8.871
1.390 GHz,-8.869
1.390 GHz,-8.867
1.390 GHz,-8.865
1.391 GHz,-8.863
1.391 GHz,-8.861
1.391 GHz,-8.859
1.391 GHz,-8.857
1.392 GHz,-8.854
1.392 GHz,-8.852
1.392 GHz,-8.849
1.393 GHz,-8.847
1.393 GHz,-8.844
1.393 GHz,-8.842
1.393 GHz,-8.839
1.394 GHz,-8.836
1.394 GHz,-8.834
1.394 GHz,-8.831
1.395 GHz,-8.828
1.395 GHz,-8.826
1.395 GHz,-8.823
1.395 GHz,-8.821
1.396 GHz,-8.818
1.396 GHz,-8.816
1.396 GHz,-8.813
1.397 GHz,-8.811
1.397 GHz,-8.809
1.397 GHz,-8.807
1.397 GHz,-8.805
1.398 GHz,-8.803
1.398 GHz,-8.801
1.398 GHz,-8.800
1.399 GHz,-8.798
1.399 GHz,-8.797
1.399 GHz,-8.796
1.399 GHz,-8.795
1.400 GHz,-8.794
1.400 GHz,-8.794
1.400 GHz,-8.793
1.401 GHz,-8.793
1.401 GHz,-8.792
1.401 GHz,-8.791
1.401 GHz,-8.790
1.402 GHz,-8.790
1.402 GHz,-8.789
1.402 GHz,-8.788
1.402 GHz,-8.787
1.403 GHz,-8.787
1.403 GHz,-8.786
1.403 GHz,-8.785
1.404 GHz,-8.785
1.404 GHz,-8.784
1.404 GHz,-8.784
1.404 GHz,-8.784
1.405 GHz,-8.784
1.405 GHz,-8.784
1.405 GHz,-8.784
1.406 GHz,-8.785
1.406 GHz,-8.786
1.406 GHz,-8.787
1.406 GHz,-8.788
1.407 GHz,-8.790
1.407 GHz,-8.792
1.407 GHz,-8.794
1.408 GHz,-8.796
1.408 GHz,-8.799
1.408 GHz,-8.802
1.408 GHz,-8.806
1.409 GHz,-8.809
1.409 GHz,-8.814
1.409 GHz,-8.818
1.409 GHz,-8.824
1.410 GHz,-8.829
1.410 GHz,-8.835
1.410 GHz,-8.842
1.411 GHz,-8.850
1.411 GHz,-8.858
1.411 GHz,-8.867
1.411 GHz,-8.877
1.412 GHz,-8.887
1.412 GHz,-8.898
1.412 GHz,-8.909
1.413 GHz,-8.921
1.413 GHz,-8.933
1.413 GHz,-8.946
1.413 GHz,-8.959
1.414 GHz,-8.972
1.414 GHz,-8.986
1.414 GHz,-8.999
1.415 GHz,-9.013
1.415 GHz,-9.027
1.415 GHz,-9.041
1.415 GHz,-9.055
1.416 GHz,-9.069
1.416 GHz,-9.083
1.416 GHz,-9.096
1.417 GHz,-9.110
1.417 GHz,-9.123
1.417 GHz,-9.136
1.417 GHz,-9.148
1.418 GHz,-9.161
1.418 GHz,-9.172
1.418 GHz,-9.183
1.419 GHz,-9.194
1.419 GHz,-9.204
1.419 GHz,-9.213
1.419 GHz,-9.222
1.420 GHz,-9.229
1.420 GHz,-9.236
1.420 GHz,-9.242
1.420 GHz,-9.247
1.421 GHz,-9.252
1.421 GHz,-9.255
1.421 GHz,-9.258
1.422 GHz,-9.260
1.422 GHz,-9.262
1.422 GHz,-9.263
1.422 GHz,-9.263
1.423 GHz,-9.263
1.423 GHz,-9.263
1.423 GHz,-9.262
1.424 GHz,-9.260
1.424 GHz,-9.259
1.424 GHz,-9.257
1.424 GHz,-9.255
1.425 GHz,-9.252
1.425 GHz,-9.250
1.425 GHz,-9.247
1.426 GHz,-9.245
1.426 GHz,-9.242
1.426 GHz,-9.240
1.426 GHz,-9.238
1.427 GHz,-9.236
1.427 GHz,-9.234
1.427 GHz,-9.232
1.427 GHz,-9.231
1.428 GHz,-9.230
1.428 GHz,-9.229
1.428 GHz,-9.229
1.429 GHz,-9.229
1.429 GHz,-9.230
1.429 GHz,-9.232
1.429 GHz,-9.234
1.430 GHz,-9.237
1.430 GHz,-9.241
1.430 GHz,-9.245
1.431 GHz,-9.249
1.431 GHz,-9.253
1.431 GHz,-9.257
1.431 GHz,-9.261
1.432 GHz,-9.264
1.432 GHz,-9.268
1.432 GHz,-9.272
1.433 GHz,-9.276
1.433 GHz,-9.281
1.433 GHz,-9.285
1.433 GHz,-9.290
1.434 GHz,-9.295
1.434 GHz,-9.300
1.434 GHz,-9.305
1.435 GHz,-9.311
1.435 GHz,-9.317
1.435 GHz,-9.324
1.435 GHz,-9.331
1.436 GHz,-9.339
1.436 GHz,-9.347
1.436 GHz,-9.355
1.437 GHz,-9.364
1.437 GHz,-9.374
1.437 GHz,-9.384
1.437 GHz,-9.395
1.438 GHz,-9.407
1.438 GHz,-9.419
1.438 GHz,-9.432
1.438 GHz,-9.446
1.439 GHz,-9.461
1.439 GHz,-9.477
1.439 GHz,-9.494
1.440 GHz,-9.511
1.440 GHz,-9.530
1.440 GHz,-9.550
1.440 GHz,-9.569
1.441 GHz,-9.587
1.441 GHz,-9.604
1.441 GHz,-9.622
1.442 GHz,-9.639
1.442 GHz,-9.655
1.442 GHz,-9.672
1.442 GHz,-9.689
1.443 GHz,-9.706
1.443 GHz,-9.723
1.443 GHz,-9.741
1.444 GHz,-9.760
1.444 GHz,-9.780
1.444 GHz,-9.800
1.444 GHz,-9.822
1.445 GHz,-9.844
1.445 GHz,-9.869
1.445 GHz,-9.895
1.446 GHz,-9.922
1.446 GHz,-9.952
1.446 GHz,-9.983
1.446 GHz,-10.017
1.447 GHz,-10.053
1.447 GHz,-10.092
1.447 GHz,-10.134
1.447 GHz,-10.178
1.448 GHz,-10.226
1.448 GHz,-10.278
1.448 GHz,-10.333
1.449 GHz,-10.391
1.449 GHz,-10.454
1.449 GHz,-10.522
1.449 GHz,-10.594
1.450 GHz,-10.671
1.450 GHz,-10.753
1.450 GHz,-10.842
1.451 GHz,-10.938
1.451 GHz,-11.042
1.451 GHz,-11.153
1.451 GHz,-11.272
1.452 GHz,-11.398
1.452 GHz,-11.532
1.452 GHz,-11.672
1.453 GHz,-11.821
1.453 GHz,-11.976
1.453 GHz,-12.138
1.453 GHz,-12.308
1.454 GHz,-12.485
1.454 GHz,-12.669
1.454 GHz,-12.860
1.454 GHz,-13.058
1.455 GHz,-13.263
1.455 GHz,-13.475
1.455 GHz,-13.694
1.456 GHz,-13.919
1.456 GHz,-14.151
1.456 GHz,-14.389
1.456 GHz,-14.633
1.457 GHz,-14.884
1.457 GHz,-15.140
1.457 GHz,-15.401
1.458 GHz,-15.667
1.458 GHz,-15.938
1.458 GHz,-16.213
1.458 GHz,-16.491
1.459 GHz,-16.772
1.459 GHz,-17.056
1.459 GHz,-17.340
1.460 GHz,-17.625
1.460 GHz,-17.910
1.460 GHz,-18.193
1.460 GHz,-18.487
1.461 GHz,-18.794
1.461 GHz,-19.113
1.461 GHz,-19.446
1.462 GHz,-19.793
1.462 GHz,-20.153
1.462 GHz,-20.527
1.462 GHz,-20.916
1.463 GHz,-21.318
1.463 GHz,-21.733
1.463 GHz,-22.160
1.464 GHz,-22.598
1.464 GHz,-23.044
1.464 GHz,-23.495
1.464 GHz,-23.948
1.465 GHz,-24.396
1.465 GHz,-24.832
1.465 GHz,-25.246
1.465 GHz,-25.629
1.466 GHz,-25.968
1.466 GHz,-26.250
1.466 GHz,-26.463
1.467 GHz,-26.599
1.467 GHz,-26.652
1.467 GHz,-26.621
1.467 GHz,-26.511
1.468 GHz,-26.332
1.468 GHz,-26.093
1.468 GHz,-25.809
1.469 GHz,-25.490
1.469 GHz,-25.149
1.469 GHz,-24.794
1.469 GHz,-24.432
1.470 GHz,-24.071
1.470 GHz,-23.714
1.470 GHz,-23.356
1.471 GHz,-22.990
1.471 GHz,-22.620
1.471 GHz,-22.248
1.471 GHz,-21.877
1.472 GHz,-21.509
1.472 GHz,-21.145
1.472 GHz,-20.787
1.472 GHz,-20.435
1.473 GHz,-20.090
1.473 GHz,-19.752
1.473 GHz,-19.421
1.474 GHz,-19.099
1.474 GHz,-18.785
1.474 GHz,-18.479
1.474 GHz,-18.182
1.475 GHz,-17.893
1.475 GHz,-17.613
1.475 GHz,-17.341
1.476 GHz,-17.078
1.476 GHz,-16.824
1.476 GHz,-16.578
1.476 GHz,-16.341
1.477 GHz,-16.113
1.477 GHz,-15.893
1.477 GHz,-15.682
1.478 GHz,-15.480
1.478 GHz,-15.286
1.478 GHz,-15.100
1.478 GHz,-14.923
1.479 GHz,-14.755
1.479 GHz,-14.595
1.479 GHz,-14.444
1.480 GHz,-14.301
1.480 GHz,-14.167
1.480 GHz,-14.041
1.480 GHz,-13.922
1.481 GHz,-13.809
1.481 GHz,-13.700
1.481 GHz,-13.596
1.482 GHz,-13.497
1.482 GHz,-13.401
1.482 GHz,-13.309
1.482 GHz,-13.221
1.483 GHz,-13.135
1.483 GHz,-13.051
1.483 GHz,-12.970
1.483 GHz,-12.891
1.484 GHz,-12.814
1.484 GHz,-12.738
1.484 GHz,-12.664
1.485 GHz,-12.591
1.485 GHz,-12.519
1.485 GHz,-12.448
1.485 GHz,-12.377
1.486 GHz,-12.307
1.486 GHz,-12.238
1.486 GHz,-12.169
1.487 GHz,-12.100
1.487 GHz,-12.032
1.487 GHz,-11.963
1.487 GHz,-11.895
1.488 GHz,-11.827
1.488 GHz,-11.758
1.488 GHz,-11.690
1.489 GHz,-11.622
1.489 GHz,-11.553
1.489 GHz,-11.484
1.489 GHz,-11.416
1.490 GHz,-11.347
1.490 GHz,-11.278
1.490 GHz,-11.208
1.490 GHz,-11.138
1.491 GHz,-11.068
1.491 GHz,-10.998
1.491 GHz,-10.927
1.492 GHz,-10.856
1.492 GHz,-10.786
1.492 GHz,-10.715
1.492 GHz,-10.646
1.493 GHz,-10.576
1.493 GHz,-10.507
1.493 GHz,-10.439
1.494 GHz,-10.371
1.494 GHz,-10.305
1.494 GHz,-10.239
1.494 GHz,-10.174
1.495 GHz,-10.110
1.495 GHz,-10.048
1.495 GHz,-9.986
1.496 GHz,-9.926
1.496 GHz,-9.867
1.496 GHz,-9.810
1.496 GHz,-9.754
1.497 GHz,-9.699
1.497 GHz,-9.646
1.497 GHz,-9.595
1.498 GHz,-9.545
1.498 GHz,-9.497
1.498 GHz,-9.451
1.498 GHz,-9.406
1.499 GHz,-9.364
1.499 GHz,-9.323
1.499 GHz,-9.284
1.500 GHz,-9.248
1.500 GHz,-9.213
1.500 GHz,-9.181
1.500 GHz,-9.150
1.501 GHz,-9.121
1.501 GHz,-9.094
1.501 GHz,-9.069
1.501 GHz,-9.045
1.502 GHz,-9.023
1.502 GHz,-9.002
1.502 GHz,-8.982
1.503 GHz,-8.964
1.503 GHz,-8.947
1.503 GHz,-8.931
1.503 GHz,-8.916
1.504 GHz,-8.902
1.504 GHz,-8.889
1.504 GHz,-8.877
1.505 GHz,-8.865
1.505 GHz,-8.854
1.505 GHz,-8.844
1.505 GHz,-8.835
1.506 GHz,-8.826
1.506 GHz,-8.817
1.506 GHz,-8.809
1.507 GHz,-8.801
1.507 GHz,-8.794
1.507 GHz,-8.786
1.507 GHz,-8.779
1.508 GHz,-8.772
1.508 GHz,-8.765
1.508 GHz,-8.758
1.508 GHz,-8.751
1.509 GHz,-8.744
1.509 GHz,-8.736
1.509 GHz,-8.729
1.510 GHz,-8.721
1.510 GHz,-8.712
1.510 GHz,-8.704
1.510 GHz,-8.696
1.511 GHz,-8.688
1.511 GHz,-8.681
1.511 GHz,-8.674
1.512 GHz,-8.667
1.512 GHz,-8.661
1.512 GHz,-8.655
1.512 GHz,-8.649
1.513 GHz,-8.644
1.513 GHz,-8.639
1.513 GHz,-8.634
1.514 GHz,-8.629
1.514 GHz,-8.625
1.514 GHz,-8.621
1.514 GHz,-8.617
1.515 GHz,-8.613
1.515 GHz,-8.609
1.515 GHz,-8.606
1.516 GHz,-8.602
1.516 GHz,-8.599
1.516 GHz,-8.596
1.516 GHz,-8.593
1.517 GHz,-8.590
1.517 GHz,-8.587
1.517 GHz,-8.584
1.518 GHz,-8.581
1.518 GHz,-8.578
1.518 GHz,-8.575
1.518 GHz,-8.571
1.519 GHz,-8.568
1.519 GHz,-8.565
1.519 GHz,-8.562
1.519 GHz,-8.558
1.520 GHz,-8.555
1.520 GHz,-8.551
1.520 GHz,-8.547
1.521 GHz,-8.543
1.521 GHz,-8.540
1.521 GHz,-8.537
1.521 GHz,-8.534
1.522 GHz,-8.531
1.522 GHz,-8.528
1.522 GHz,-8.525
1.523 GHz,-8.523
1.523 GHz,-8.520
1.523 GHz,-8.517
1.523 GHz,-8.515
1.524 GHz,-8.512
1.524 GHz,-8.510
1.524 GHz,-8.507
1.525 GHz,-8.504
1.525 GHz,-8.502
1.525 GHz,-8.499
1.525 GHz,-8.496
1.526 GHz,-8.493
1.526 GHz,-8.490
1.526 GHz,-8.487
1.526 GHz,-8.484
1.527 GHz,-8.480
1.527 GHz,-8.477
1.527 GHz,-8.473
1.528 GHz,-8.469
1.528 GHz,-8.465
1.528 GHz,-8.461
1.528 GHz,-8.456
1.529 GHz,-8.452
1.529 GHz,-8.447
1.529 GHz,-8.442
1.530 GHz,-8.436
1.530 GHz,-8.431
1.530 GHz,-8.425
1.530 GHz,-8.418
1.531 GHz,-8.412
1.531 GHz,-8.405
1.531 GHz,-8.398
1.532 GHz,-8.390
1.532 GHz,-8.382
1.532 GHz,-8.374
1.532 GHz,-8.366
1.533 GHz,-8.357
1.533 GHz,-8.349
1.533 GHz,-8.340
1.534 GHz,-8.331
1.534 GHz,-8.323
1.534 GHz,-8.314
1.534 GHz,-8.305
1.535 GHz,-8.296
1.535 GHz,-8.287
1.535 GHz,-8.278
1.536 GHz,-8.269
1.536 GHz,-8.260
1.536 GHz,-8.251
1.536 GHz,-8.243
1.537 GHz,-8.234
1.537 GHz,-8.226
1.537 GHz,-8.218
1.537 GHz,-8.210
1.538 GHz,-8.202
1.538 GHz,-8.195
1.538 GHz,-8.187
1.539 GHz,-8.180
1.539 GHz,-8.174
1.539 GHz,-8.168
1.539 GHz,-8.162
1.540 GHz,-8.156
1.540 GHz,-8.151
1.540 GHz,-8.146
1.541 GHz,-8.142
1.541 GHz,-8.137
1.541 GHz,-8.133
1.541 GHz,-8.129
1.542 GHz,-8.126
1.542 GHz,-8.122
1.542 GHz,-8.119
1.543 GHz,-8.116
1.543 GHz,-8.113
1.543 GHz,-8.110
1.543 GHz,-8.107
1.544 GHz,-8.105
1.544 GHz,-8.103
1.544 GHz,-8.100
1.544 GHz,-8.098
1.545 GHz,-8.096
1.545 GHz,-8.095
1.545 GHz,-8.093
1.546 GHz,-8.091
1.546 GHz,-8.090
1.546 GHz,-8.088
1.546 GHz,-8.087
1.547 GHz,-8.085
1.547 GHz,-8.084
1.547 GHz,-8.083
1.548 GHz,-8.081
1.548 GHz,-8.080
1.548 GHz,-8.079
1.548 GHz,-8.078
1.549 GHz,-8.076
1.549 GHz,-8.075
1.549 GHz,-8.074
1.550 GHz,-8.072
1.550 GHz,-8.071
1.550 GHz,-8.070
1.550 GHz,-8.068
1.551 GHz,-8.067
1.551 GHz,-8.066
1.551 GHz,-8.066
1.552 GHz,-8.065
1.552 GHz,-8.064
1.552 GHz,-8.064
1.552 GHz,-8.063
1.553 GHz,-8.063
1.553 GHz,-8.063
1.553 GHz,-8.062
1.554 GHz,-8.062
1.554 GHz,-8.062
1.554 GHz,-8.062
1.554 GHz,-8.062
1.555 GHz,-8.062
1.555 GHz,-8.062
1.555 GHz,-8.062
1.555 GHz,-8.062
1.556 GHz,-8.062
1.556 GHz,-8.062
1.556 GHz,-8.061
1.557 GHz,-8.061
1.557 GHz,-8.061
1.557 GHz,-8.061
1.557 GHz,-8.060
1.558 GHz,-8.060
1.558 GHz,-8.059
1.558 GHz,-8.058
1.559 GHz,-8.058
1.559 GHz,-8.057
1.559 GHz,-8.055
1.559 GHz,-8.054
1.560 GHz,-8.053
1.560 GHz,-8.051
1.560 GHz,-8.050
1.561 GHz,-8.048
1.561 GHz,-8.046
1.561 GHz,-8.044
1.561 GHz,-8.041
1.562 GHz,-8.039
1.562 GHz,-8.037
1.562 GHz,-8.034
1.562 GHz,-8.031
1.563 GHz,-8.029
1.563 GHz,-8.026
1.563 GHz,-8.023
1.564 GHz,-8.020
1.564 GHz,-8.017
1.564 GHz,-8.014
1.564 GHz,-8.011
1.565 GHz,-8.008
1.565 GHz,-8.005
1.565 GHz,-8.002
1.566 GHz,-7.998
1.566 GHz,-7.995
1.566 GHz,-7.992
1.566 GHz,-7.989
1.567 GHz,-7.986
1.567 GHz,-7.983
1.567 GHz,-7.979
1.568 GHz,-7.976
1.568 GHz,-7.973
1.568 GHz,-7.970
1.568 GHz,-7.967
1.569 GHz,-7.964
1.569 GHz,-7.962
1.569 GHz,-7.959
1.570 GHz,-7.956
1.570 GHz,-7.953
1.570 GHz,-7.951
1.570 GHz,-7.948
1.571 GHz,-7.946
1.571 GHz,-7.943
1.571 GHz,-7.941
1.571 GHz,-7.939
1.572 GHz,-7.936
1.572 GHz,-7.934
1.572 GHz,-7.931
1.573 GHz,-7.929
1.573 GHz,-7.927
1.573 GHz,-7.924
1.573 GHz,-7.922
1.574 GHz,-7.920
1.574 GHz,-7.917
1.574 GHz,-7.915
1.575 GHz,-7.913
1.575 GHz,-7.911
1.575 GHz,-7.908
1.575 GHz,-7.906
1.576 GHz,-7.904
1.576 GHz,-7.902
1.576 GHz,-7.900
1.577 GHz,-7.898
1.577 GHz,-7.896
1.577 GHz,-7.894
1.577 GHz,-7.892
1.578 GHz,-7.890
1.578 GHz,-7.888
1.578 GHz,-7.886
1.579 GHz,-7.884
1.579 GHz,-7.882
1.579 GHz,-7.880
1.579 GHz,-7.878
1.580 GHz,-7.877
1.580 GHz,-7.875
1.580 GHz,-7.873
1.581 GHz,-7.871
1.581 GHz,-7.870
1.581 GHz,-7.868
1.581 GHz,-7.867
1.582 GHz,-7.865
1.582 GHz,-7.863
1.582 GHz,-7.862
1.582 GHz,-7.860
1.583 GHz,-7.859
1.583 GHz,-7.858
1.583 GHz,-7.856
1.584 GHz,-7.855
1.584 GHz,-7.854
1.584 GHz,-7.852
1.584 GHz,-7.851
1.585 GHz,-7.850
1.585 GHz,-7.848
1.585 GHz,-7.847
1.586 GHz,-7.846
1.586 GHz,-7.845
1.586 GHz,-7.844
1.586 GHz,-7.842
1.587 GHz,-7.841
1.587 GHz,-7.840
1.587 GHz,-7.839
1.588 GHz,-7.838
1.588 GHz,-7.837
1.588 GHz,-7.836
1.588 GHz,-7.834
1.589 GHz,-7.833
1.589 GHz,-7.832
1.589 GHz,-7.831
1.589 GHz,-7.830
1.590 GHz,-7.829
1.590 GHz,-7.828
1.590 GHz,-7.827
1.591 GHz,-7.826
1.591 GHz,-7.825
1.591 GHz,-7.824
1.591 GHz,-7.823
1.592 GHz,-7.822
1.592 GHz,-7.821
1.592 GHz,-7.821
1.593 GHz,-7.820
1.593 GHz,-7.819
1.593 GHz,-7.818
1.593 GHz,-7.818
1.594 GHz,-7.817
1.594 GHz,-7.816
1.594 GHz,-7.816
1.595 GHz,-7.815
1.595 GHz,-7.814
1.595 GHz,-7.814
1.595 GHz,-7.813
1.596 GHz,-7.812
1.596 GHz,-7.811
1.596 GHz,-7.811
1.597 GHz,-7.810
1.597 GHz,-7.809
1.597 GHz,-7.808
1.597 GHz,-7.807
