"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
1.298 GHz,-8.364
1.298 GHz,-8.363
1.298 GHz,-8.363
1.298 GHz,-8.362
1.299 GHz,-8.361
1.299 GHz,-8.361
1.299 GHz,-8.360
1.300 GHz,-8.360
1.300 GHz,-8.360
1.300 GHz,-8.359
1.300 GHz,-8.359
1.301 GHz,-8.359
1.301 GHz,-8.359
1.301 GHz,-8.360
1.302 GHz,-8.360
1.302 GHz,-8.360
1.302 GHz,-8.361
1.302 GHz,-8.362
1.303 GHz,-8.363
1.303 GHz,-8.363
1.303 GHz,-8.364
1.303 GHz,-8.365
1.304 GHz,-8.366
1.304 GHz,-8.367
1.304 GHz,-8.369
1.305 GHz,-8.370
1.305 GHz,-8.371
1.305 GHz,-8.372
1.305 GHz,-8.373
1.306 GHz,-8.374
1.306 GHz,-8.375
1.306 GHz,-8.376
1.307 GHz,-8.377
1.307 GHz,-8.378
1.307 GHz,-8.378
1.307 GHz,-8.379
1.308 GHz,-8.380
1.308 GHz,-8.380
1.308 GHz,-8.380
1.309 GHz,-8.381
1.309 GHz,-8.381
1.309 GHz,-8.381
1.309 GHz,-8.381
1.310 GHz,-8.380
1.310 GHz,-8.380
1.310 GHz,-8.379
1.310 GHz,-8.378
1.311 GHz,-8.377
1.311 GHz,-8.376
1.311 GHz,-8.375
1.312 GHz,-8.373
1.312 GHz,-8.372
1.312 GHz,-8.370
1.312 GHz,-8.369
1.313 GHz,-8.367
1.313 GHz,-8.365
1.313 GHz,-8.363
1.314 GHz,-8.361
1.314 GHz,-8.359
1.314 GHz,-8.357
1.314 GHz,-8.355
1.315 GHz,-8.352
1.315 GHz,-8.350
1.315 GHz,-8.348
1.316 GHz,-8.346
1.316 GHz,-8.343
1.316 GHz,-8.341
1.316 GHz,-8.339
1.317 GHz,-8.337
1.317 GHz,-8.334
1.317 GHz,-8.332
1.318 GHz,-8.330
1.318 GHz,-8.328
1.318 GHz,-8.325
1.318 GHz,-8.323
1.319 GHz,-8.321
1.319 GHz,-8.319
1.319 GHz,-8.318
1.319 GHz,-8.316
1.320 GHz,-8.314
1.320 GHz,-8.312
1.320 GHz,-8.311
1.321 GHz,-8.309
1.321 GHz,-8.308
1.321 GHz,-8.306
1.321 GHz,-8.305
1.322 GHz,-8.303
1.322 GHz,-8.302
1.322 GHz,-8.300
1.323 GHz,-8.299
1.323 GHz,-8.297
1.323 GHz,-8.296
1.323 GHz,-8.295
1.324 GHz,-8.293
1.324 GHz,-8.292
1.324 GHz,-8.290
1.325 GHz,-8.289
1.325 GHz,-8.288
1.325 GHz,-8.287
1.325 GHz,-8.285
1.326 GHz,-8.284
1.326 GHz,-8.283
1.326 GHz,-8.281
1.327 GHz,-8.280
1.327 GHz,-8.279
1.327 GHz,-8.278
1.327 GHz,-8.277
1.328 GHz,-8.275
1.328 GHz,-8.274
1.328 GHz,-8.273
1.329 GHz,-8.272
1.329 GHz,-8.271
1.329 GHz,-8.270
1.329 GHz,-8.269
1.330 GHz,-8.268
1.330 GHz,-8.266
1.330 GHz,-8.265
1.330 GHz,-8.264
1.331 GHz,-8.263
1.331 GHz,-8.262
1.331 GHz,-8.261
1.332 GHz,-8.260
1.332 GHz,-8.259
1.332 GHz,-8.258
1.332 GHz,-8.257
1.333 GHz,-8.256
1.333 GHz,-8.255
1.333 GHz,-8.254
1.334 GHz,-8.252
1.334 GHz,-8.251
1.334 GHz,-8.250
1.334 GHz,-8.249
1.335 GHz,-8.248
1.335 GHz,-8.248
1.335 GHz,-8.247
1.336 GHz,-8.246
1.336 GHz,-8.245
1.336 GHz,-8.244
1.336 GHz,-8.243
1.337 GHz,-8.243
1.337 GHz,-8.242
1.337 GHz,-8.241
1.337 GHz,-8.240
1.338 GHz,-8.240
1.338 GHz,-8.239
1.338 GHz,-8.239
1.339 GHz,-8.238
1.339 GHz,-8.238
1.339 GHz,-8.238
1.339 GHz,-8.237
1.340 GHz,-8.237
1.340 GHz,-8.237
1.340 GHz,-8.237
1.341 GHz,-8.237
1.341 GHz,-8.237
1.341 GHz,-8.238
1.341 GHz,-8.238
1.342 GHz,-8.239
1.342 GHz,-8.239
1.342 GHz,-8.240
1.343 GHz,-8.241
1.343 GHz,-8.241
1.343 GHz,-8.242
1.343 GHz,-8.243
1.344 GHz,-8.244
1.344 GHz,-8.245
1.344 GHz,-8.246
1.345 GHz,-8.247
1.345 GHz,-8.248
1.345 GHz,-8.249
1.345 GHz,-8.250
1.346 GHz,-8.251
1.346 GHz,-8.252
1.346 GHz,-8.253
1.347 GHz,-8.254
1.347 GHz,-8.254
1.347 GHz,-8.255
1.347 GHz,-8.256
1.348 GHz,-8.256
1.348 GHz,-8.257
1.348 GHz,-8.257
1.348 GHz,-8.257
1.349 GHz,-8.257
1.349 GHz,-8.257
1.349 GHz,-8.257
1.350 GHz,-8.256
1.350 GHz,-8.256
1.350 GHz,-8.255
1.350 GHz,-8.254
1.351 GHz,-8.253
1.351 GHz,-8.252
1.351 GHz,-8.251
1.352 GHz,-8.250
1.352 GHz,-8.248
1.352 GHz,-8.246
1.352 GHz,-8.245
1.353 GHz,-8.243
1.353 GHz,-8.241
1.353 GHz,-8.239
1.354 GHz,-8.237
1.354 GHz,-8.234
1.354 GHz,-8.232
1.354 GHz,-8.230
1.355 GHz,-8.228
1.355 GHz,-8.225
1.355 GHz,-8.223
1.355 GHz,-8.221
1.356 GHz,-8.218
1.356 GHz,-8.216
1.356 GHz,-8.214
1.357 GHz,-8.212
1.357 GHz,-8.209
1.357 GHz,-8.207
1.357 GHz,-8.205
1.358 GHz,-8.203
1.358 GHz,-8.201
1.358 GHz,-8.199
1.359 GHz,-8.197
1.359 GHz,-8.195
1.359 GHz,-8.194
1.359 GHz,-8.192
1.360 GHz,-8.191
1.360 GHz,-8.189
1.360 GHz,-8.188
1.361 GHz,-8.187
1.361 GHz,-8.186
1.361 GHz,-8.185
1.361 GHz,-8.183
1.362 GHz,-8.182
1.362 GHz,-8.181
1.362 GHz,-8.180
1.363 GHz,-8.178
1.363 GHz,-8.177
1.363 GHz,-8.176
1.363 GHz,-8.175
1.364 GHz,-8.174
1.364 GHz,-8.173
1.364 GHz,-8.172
1.365 GHz,-8.171
1.365 GHz,-8.170
1.365 GHz,-8.169
1.365 GHz,-8.169
1.366 GHz,-8.168
1.366 GHz,-8.167
1.366 GHz,-8.167
1.366 GHz,-8.166
1.367 GHz,-8.166
1.367 GHz,-8.166
1.367 GHz,-8.165
1.368 GHz,-8.165
1.368 GHz,-8.165
1.368 GHz,-8.165
1.368 GHz,-8.166
1.369 GHz,-8.166
1.369 GHz,-8.166
1.369 GHz,-8.167
1.370 GHz,-8.167
1.370 GHz,-8.168
1.370 GHz,-8.169
1.370 GHz,-8.170
1.371 GHz,-8.172
1.371 GHz,-8.173
1.371 GHz,-8.175
1.372 GHz,-8.177
1.372 GHz,-8.179
1.372 GHz,-8.181
1.372 GHz,-8.184
1.373 GHz,-8.186
1.373 GHz,-8.189
1.373 GHz,-8.192
1.373 GHz,-8.195
1.374 GHz,-8.198
1.374 GHz,-8.201
1.374 GHz,-8.204
1.375 GHz,-8.207
1.375 GHz,-8.210
1.375 GHz,-8.213
1.375 GHz,-8.216
1.376 GHz,-8.219
1.376 GHz,-8.222
1.376 GHz,-8.225
1.377 GHz,-8.228
1.377 GHz,-8.231
1.377 GHz,-8.234
1.377 GHz,-8.237
1.378 GHz,-8.240
1.378 GHz,-8.242
1.378 GHz,-8.245
1.379 GHz,-8.247
1.379 GHz,-8.249
1.379 GHz,-8.251
1.379 GHz,-8.253
1.380 GHz,-8.254
1.380 GHz,-8.256
1.380 GHz,-8.257
1.381 GHz,-8.258
1.381 GHz,-8.259
1.381 GHz,-8.260
1.381 GHz,-8.260
1.382 GHz,-8.261
1.382 GHz,-8.262
1.382 GHz,-8.262
1.383 GHz,-8.262
1.383 GHz,-8.263
1.383 GHz,-8.263
1.383 GHz,-8.263
1.384 GHz,-8.263
1.384 GHz,-8.263
1.384 GHz,-8.263
1.384 GHz,-8.263
1.385 GHz,-8.262
1.385 GHz,-8.262
1.385 GHz,-8.262
1.386 GHz,-8.261
1.386 GHz,-8.261
1.386 GHz,-8.260
1.386 GHz,-8.260
1.387 GHz,-8.259
1.387 GHz,-8.259
1.387 GHz,-8.258
1.388 GHz,-8.257
1.388 GHz,-8.256
1.388 GHz,-8.256
1.388 GHz,-8.255
1.389 GHz,-8.254
1.389 GHz,-8.253
1.389 GHz,-8.252
1.390 GHz,-8.252
1.390 GHz,-8.251
1.390 GHz,-8.250
1.390 GHz,-8.249
1.391 GHz,-8.248
1.391 GHz,-8.247
1.391 GHz,-8.246
1.391 GHz,-8.244
1.392 GHz,-8.243
1.392 GHz,-8.241
1.392 GHz,-8.240
1.393 GHz,-8.238
1.393 GHz,-8.236
1.393 GHz,-8.234
1.393 GHz,-8.232
1.394 GHz,-8.230
1.394 GHz,-8.229
1.394 GHz,-8.227
1.395 GHz,-8.225
1.395 GHz,-8.223
1.395 GHz,-8.221
1.395 GHz,-8.219
1.396 GHz,-8.217
1.396 GHz,-8.216
1.396 GHz,-8.214
1.397 GHz,-8.212
1.397 GHz,-8.211
1.397 GHz,-8.209
1.397 GHz,-8.208
1.398 GHz,-8.207
1.398 GHz,-8.206
1.398 GHz,-8.205
1.399 GHz,-8.204
1.399 GHz,-8.203
1.399 GHz,-8.203
1.399 GHz,-8.203
1.400 GHz,-8.203
1.400 GHz,-8.203
1.400 GHz,-8.203
1.401 GHz,-8.203
1.401 GHz,-8.203
1.401 GHz,-8.203
1.401 GHz,-8.203
1.402 GHz,-8.202
1.402 GHz,-8.202
1.402 GHz,-8.202
1.402 GHz,-8.202
1.403 GHz,-8.202
1.403 GHz,-8.202
1.403 GHz,-8.202
1.404 GHz,-8.202
1.404 GHz,-8.202
1.404 GHz,-8.202
1.404 GHz,-8.203
1.405 GHz,-8.203
1.405 GHz,-8.204
1.405 GHz,-8.205
1.406 GHz,-8.206
1.406 GHz,-8.207
1.406 GHz,-8.209
1.406 GHz,-8.211
1.407 GHz,-8.213
1.407 GHz,-8.215
1.407 GHz,-8.218
1.408 GHz,-8.221
1.408 GHz,-8.225
1.408 GHz,-8.228
1.408 GHz,-8.233
1.409 GHz,-8.237
1.409 GHz,-8.242
1.409 GHz,-8.248
1.409 GHz,-8.253
1.410 GHz,-8.260
1.410 GHz,-8.267
1.410 GHz,-8.274
1.411 GHz,-8.282
1.411 GHz,-8.291
1.411 GHz,-8.301
1.411 GHz,-8.311
1.412 GHz,-8.322
1.412 GHz,-8.333
1.412 GHz,-8.345
1.413 GHz,-8.358
1.413 GHz,-8.370
1.413 GHz,-8.384
1.413 GHz,-8.397
1.414 GHz,-8.411
1.414 GHz,-8.425
1.414 GHz,-8.439
1.415 GHz,-8.454
1.415 GHz,-8.469
1.415 GHz,-8.483
1.415 GHz,-8.498
1.416 GHz,-8.513
1.416 GHz,-8.528
1.416 GHz,-8.542
1.417 GHz,-8.557
1.417 GHz,-8.571
1.417 GHz,-8.585
1.417 GHz,-8.599
1.418 GHz,-8.613
1.418 GHz,-8.626
1.418 GHz,-8.639
1.419 GHz,-8.651
1.419 GHz,-8.663
1.419 GHz,-8.674
1.419 GHz,-8.685
1.420 GHz,-8.695
1.420 GHz,-8.704
1.420 GHz,-8.713
1.420 GHz,-8.721
1.421 GHz,-8.728
1.421 GHz,-8.735
1.421 GHz,-8.741
1.422 GHz,-8.746
1.422 GHz,-8.751
1.422 GHz,-8.756
1.422 GHz,-8.760
1.423 GHz,-8.764
1.423 GHz,-8.768
1.423 GHz,-8.771
1.424 GHz,-8.774
1.424 GHz,-8.776
1.424 GHz,-8.779
1.424 GHz,-8.781
1.425 GHz,-8.783
1.425 GHz,-8.785
1.425 GHz,-8.787
1.426 GHz,-8.789
1.426 GHz,-8.791
1.426 GHz,-8.793
1.426 GHz,-8.795
1.427 GHz,-8.797
1.427 GHz,-8.800
1.427 GHz,-8.803
1.427 GHz,-8.806
1.428 GHz,-8.809
1.428 GHz,-8.813
1.428 GHz,-8.817
1.429 GHz,-8.821
1.429 GHz,-8.826
1.429 GHz,-8.832
1.429 GHz,-8.838
1.430 GHz,-8.845
1.430 GHz,-8.852
1.430 GHz,-8.860
1.431 GHz,-8.868
1.431 GHz,-8.875
1.431 GHz,-8.883
1.431 GHz,-8.891
1.432 GHz,-8.898
1.432 GHz,-8.906
1.432 GHz,-8.914
1.433 GHz,-8.922
1.433 GHz,-8.931
1.433 GHz,-8.939
1.433 GHz,-8.948
1.434 GHz,-8.956
1.434 GHz,-8.966
1.434 GHz,-8.975
1.435 GHz,-8.985
1.435 GHz,-8.995
1.435 GHz,-9.005
1.435 GHz,-9.016
1.436 GHz,-9.027
1.436 GHz,-9.039
1.436 GHz,-9.051
1.437 GHz,-9.063
1.437 GHz,-9.076
1.437 GHz,-9.090
1.437 GHz,-9.104
1.438 GHz,-9.119
1.438 GHz,-9.135
1.438 GHz,-9.151
1.438 GHz,-9.168
1.439 GHz,-9.185
1.439 GHz,-9.204
1.439 GHz,-9.223
1.440 GHz,-9.243
1.440 GHz,-9.264
1.440 GHz,-9.286
1.440 GHz,-9.307
1.441 GHz,-9.327
1.441 GHz,-9.347
1.441 GHz,-9.367
1.442 GHz,-9.387
1.442 GHz,-9.406
1.442 GHz,-9.425
1.442 GHz,-9.445
1.443 GHz,-9.465
1.443 GHz,-9.485
1.443 GHz,-9.506
1.444 GHz,-9.527
1.444 GHz,-9.549
1.444 GHz,-9.572
1.444 GHz,-9.595
1.445 GHz,-9.620
1.445 GHz,-9.647
1.445 GHz,-9.674
1.446 GHz,-9.703
1.446 GHz,-9.734
1.446 GHz,-9.767
1.446 GHz,-9.802
1.447 GHz,-9.839
1.447 GHz,-9.878
1.447 GHz,-9.920
1.447 GHz,-9.964
1.448 GHz,-10.011
1.448 GHz,-10.061
1.448 GHz,-10.115
1.449 GHz,-10.172
1.449 GHz,-10.232
1.449 GHz,-10.297
1.449 GHz,-10.365
1.450 GHz,-10.438
1.450 GHz,-10.515
1.450 GHz,-10.599
1.451 GHz,-10.689
1.451 GHz,-10.787
1.451 GHz,-10.892
1.451 GHz,-11.004
1.452 GHz,-11.123
1.452 GHz,-11.248
1.452 GHz,-11.380
1.453 GHz,-11.519
1.453 GHz,-11.665
1.453 GHz,-11.817
1.453 GHz,-11.976
1.454 GHz,-12.141
1.454 GHz,-12.312
1.454 GHz,-12.490
1.454 GHz,-12.673
1.455 GHz,-12.863
1.455 GHz,-13.058
1.455 GHz,-13.258
1.456 GHz,-13.464
1.456 GHz,-13.674
1.456 GHz,-13.889
1.456 GHz,-14.108
1.457 GHz,-14.330
1.457 GHz,-14.556
1.457 GHz,-14.784
1.458 GHz,-15.013
1.458 GHz,-15.243
1.458 GHz,-15.473
1.458 GHz,-15.701
1.459 GHz,-15.927
1.459 GHz,-16.148
1.459 GHz,-16.364
1.460 GHz,-16.573
1.460 GHz,-16.772
1.460 GHz,-16.962
1.460 GHz,-17.148
1.461 GHz,-17.333
1.461 GHz,-17.516
1.461 GHz,-17.695
1.462 GHz,-17.869
1.462 GHz,-18.037
1.462 GHz,-18.197
1.462 GHz,-18.348
1.463 GHz,-18.488
1.463 GHz,-18.617
1.463 GHz,-18.732
1.464 GHz,-18.833
1.464 GHz,-18.917
1.464 GHz,-18.985
1.464 GHz,-19.035
1.465 GHz,-19.066
1.465 GHz,-19.079
1.465 GHz,-19.074
1.465 GHz,-19.051
1.466 GHz,-19.009
1.466 GHz,-18.952
1.466 GHz,-18.878
1.467 GHz,-18.790
1.467 GHz,-18.689
1.467 GHz,-18.577
1.467 GHz,-18.454
1.468 GHz,-18.322
1.468 GHz,-18.183
1.468 GHz,-18.038
1.469 GHz,-17.889
1.469 GHz,-17.736
1.469 GHz,-17.580
1.469 GHz,-17.423
1.470 GHz,-17.266
1.470 GHz,-17.109
1.470 GHz,-16.949
1.471 GHz,-16.782
1.471 GHz,-16.609
1.471 GHz,-16.432
1.471 GHz,-16.250
1.472 GHz,-16.066
1.472 GHz,-15.880
1.472 GHz,-15.692
1.472 GHz,-15.504
1.473 GHz,-15.315
1.473 GHz,-15.128
1.473 GHz,-14.941
1.474 GHz,-14.755
1.474 GHz,-14.571
1.474 GHz,-14.390
1.474 GHz,-14.211
1.475 GHz,-14.034
1.475 GHz,-13.861
1.475 GHz,-13.691
1.476 GHz,-13.525
1.476 GHz,-13.362
1.476 GHz,-13.204
1.476 GHz,-13.049
1.477 GHz,-12.899
1.477 GHz,-12.754
1.477 GHz,-12.613
1.478 GHz,-12.476
1.478 GHz,-12.345
1.478 GHz,-12.218
1.478 GHz,-12.097
1.479 GHz,-11.981
1.479 GHz,-11.870
1.479 GHz,-11.765
1.480 GHz,-11.665
1.480 GHz,-11.571
1.480 GHz,-11.482
1.480 GHz,-11.398
1.481 GHz,-11.317
1.481 GHz,-11.240
1.481 GHz,-11.167
1.482 GHz,-11.096
1.482 GHz,-11.028
1.482 GHz,-10.963
1.482 GHz,-10.900
1.483 GHz,-10.839
1.483 GHz,-10.780
1.483 GHz,-10.723
1.483 GHz,-10.667
1.484 GHz,-10.613
1.484 GHz,-10.560
1.484 GHz,-10.508
1.485 GHz,-10.457
1.485 GHz,-10.407
1.485 GHz,-10.357
1.485 GHz,-10.308
1.486 GHz,-10.259
1.486 GHz,-10.211
1.486 GHz,-10.163
1.487 GHz,-10.115
1.487 GHz,-10.067
1.487 GHz,-10.019
1.487 GHz,-9.971
1.488 GHz,-9.923
1.488 GHz,-9.875
1.488 GHz,-9.826
1.489 GHz,-9.777
1.489 GHz,-9.728
1.489 GHz,-9.678
1.489 GHz,-9.628
1.490 GHz,-9.578
1.490 GHz,-9.526
1.490 GHz,-9.475
1.490 GHz,-9.422
1.491 GHz,-9.369
1.491 GHz,-9.316
1.491 GHz,-9.262
1.492 GHz,-9.208
1.492 GHz,-9.154
1.492 GHz,-9.100
1.492 GHz,-9.046
1.493 GHz,-8.993
1.493 GHz,-8.939
1.493 GHz,-8.886
1.494 GHz,-8.833
1.494 GHz,-8.781
1.494 GHz,-8.729
1.494 GHz,-8.678
1.495 GHz,-8.628
1.495 GHz,-8.578
1.495 GHz,-8.529
1.496 GHz,-8.481
1.496 GHz,-8.435
1.496 GHz,-8.389
1.496 GHz,-8.344
1.497 GHz,-8.300
1.497 GHz,-8.258
1.497 GHz,-8.217
1.498 GHz,-8.177
1.498 GHz,-8.138
1.498 GHz,-8.101
1.498 GHz,-8.065
1.499 GHz,-8.031
1.499 GHz,-7.998
1.499 GHz,-7.967
1.500 GHz,-7.938
1.500 GHz,-7.910
1.500 GHz,-7.884
1.500 GHz,-7.860
1.501 GHz,-7.837
1.501 GHz,-7.816
1.501 GHz,-7.796
1.501 GHz,-7.777
1.502 GHz,-7.759
1.502 GHz,-7.743
1.502 GHz,-7.728
1.503 GHz,-7.713
1.503 GHz,-7.700
1.503 GHz,-7.688
1.503 GHz,-7.676
1.504 GHz,-7.666
1.504 GHz,-7.656
1.504 GHz,-7.646
1.505 GHz,-7.638
1.505 GHz,-7.630
1.505 GHz,-7.622
1.505 GHz,-7.615
1.506 GHz,-7.609
1.506 GHz,-7.603
1.506 GHz,-7.597
1.507 GHz,-7.591
1.507 GHz,-7.586
1.507 GHz,-7.581
1.507 GHz,-7.576
1.508 GHz,-7.571
1.508 GHz,-7.566
1.508 GHz,-7.561
1.508 GHz,-7.556
1.509 GHz,-7.551
1.509 GHz,-7.545
1.509 GHz,-7.540
1.510 GHz,-7.534
1.510 GHz,-7.528
1.510 GHz,-7.522
1.510 GHz,-7.516
1.511 GHz,-7.510
1.511 GHz,-7.505
1.511 GHz,-7.500
1.512 GHz,-7.495
1.512 GHz,-7.490
1.512 GHz,-7.486
1.512 GHz,-7.482
1.513 GHz,-7.479
1.513 GHz,-7.475
1.513 GHz,-7.472
1.514 GHz,-7.469
1.514 GHz,-7.466
1.514 GHz,-7.464
1.514 GHz,-7.461
1.515 GHz,-7.459
1.515 GHz,-7.456
1.515 GHz,-7.454
1.516 GHz,-7.452
1.516 GHz,-7.450
1.516 GHz,-7.449
1.516 GHz,-7.447
1.517 GHz,-7.445
1.517 GHz,-7.443
1.517 GHz,-7.442
1.518 GHz,-7.440
1.518 GHz,-7.439
1.518 GHz,-7.437
1.518 GHz,-7.435
1.519 GHz,-7.433
1.519 GHz,-7.432
1.519 GHz,-7.430
1.519 GHz,-7.428
1.520 GHz,-7.426
1.520 GHz,-7.424
1.520 GHz,-7.422
1.521 GHz,-7.420
1.521 GHz,-7.418
1.521 GHz,-7.417
1.521 GHz,-7.415
1.522 GHz,-7.414
1.522 GHz,-7.413
1.522 GHz,-7.412
1.523 GHz,-7.411
1.523 GHz,-7.410
1.523 GHz,-7.409
1.523 GHz,-7.408
1.524 GHz,-7.408
1.524 GHz,-7.407
1.524 GHz,-7.406
1.525 GHz,-7.405
1.525 GHz,-7.404
1.525 GHz,-7.403
1.525 GHz,-7.402
1.526 GHz,-7.401
1.526 GHz,-7.400
1.526 GHz,-7.399
1.526 GHz,-7.397
1.527 GHz,-7.396
1.527 GHz,-7.394
1.527 GHz,-7.392
1.528 GHz,-7.390
1.528 GHz,-7.388
1.528 GHz,-7.386
1.528 GHz,-7.383
1.529 GHz,-7.380
1.529 GHz,-7.377
1.529 GHz,-7.374
1.530 GHz,-7.370
1.530 GHz,-7.366
1.530 GHz,-7.362
1.530 GHz,-7.357
1.531 GHz,-7.352
1.531 GHz,-7.347
1.531 GHz,-7.342
1.532 GHz,-7.336
1.532 GHz,-7.330
1.532 GHz,-7.324
1.532 GHz,-7.317
1.533 GHz,-7.310
1.533 GHz,-7.304
1.533 GHz,-7.297
1.534 GHz,-7.290
1.534 GHz,-7.282
1.534 GHz,-7.275
1.534 GHz,-7.268
1.535 GHz,-7.261
1.535 GHz,-7.253
1.535 GHz,-7.246
1.536 GHz,-7.239
1.536 GHz,-7.231
1.536 GHz,-7.224
1.536 GHz,-7.217
1.537 GHz,-7.210
1.537 GHz,-7.203
1.537 GHz,-7.197
1.537 GHz,-7.190
1.538 GHz,-7.184
1.538 GHz,-7.178
1.538 GHz,-7.172
1.539 GHz,-7.166
1.539 GHz,-7.161
1.539 GHz,-7.156
1.539 GHz,-7.151
1.540 GHz,-7.147
1.540 GHz,-7.143
1.540 GHz,-7.139
1.541 GHz,-7.136
1.541 GHz,-7.132
1.541 GHz,-7.129
1.541 GHz,-7.126
1.542 GHz,-7.123
1.542 GHz,-7.121
1.542 GHz,-7.118
1.543 GHz,-7.116
1.543 GHz,-7.114
1.543 GHz,-7.112
1.543 GHz,-7.110
1.544 GHz,-7.108
1.544 GHz,-7.107
1.544 GHz,-7.105
1.544 GHz,-7.104
1.545 GHz,-7.102
1.545 GHz,-7.101
1.545 GHz,-7.100
1.546 GHz,-7.099
1.546 GHz,-7.098
1.546 GHz,-7.097
1.546 GHz,-7.096
1.547 GHz,-7.095
1.547 GHz,-7.094
1.547 GHz,-7.094
1.548 GHz,-7.093
1.548 GHz,-7.092
1.548 GHz,-7.092
1.548 GHz,-7.091
1.549 GHz,-7.090
1.549 GHz,-7.089
1.549 GHz,-7.089
1.550 GHz,-7.088
1.550 GHz,-7.087
1.550 GHz,-7.086
1.550 GHz,-7.086
1.551 GHz,-7.085
1.551 GHz,-7.085
1.551 GHz,-7.084
1.552 GHz,-7.084
1.552 GHz,-7.084
1.552 GHz,-7.084
1.552 GHz,-7.084
1.553 GHz,-7.084
1.553 GHz,-7.084
1.553 GHz,-7.084
1.554 GHz,-7.084
1.554 GHz,-7.085
1.554 GHz,-7.085
1.554 GHz,-7.085
1.555 GHz,-7.085
1.555 GHz,-7.086
1.555 GHz,-7.086
1.555 GHz,-7.086
1.556 GHz,-7.087
1.556 GHz,-7.087
1.556 GHz,-7.087
1.557 GHz,-7.087
1.557 GHz,-7.087
1.557 GHz,-7.088
1.557 GHz,-7.088
1.558 GHz,-7.088
1.558 GHz,-7.087
1.558 GHz,-7.087
1.559 GHz,-7.087
1.559 GHz,-7.086
1.559 GHz,-7.086
1.559 GHz,-7.085
1.560 GHz,-7.084
1.560 GHz,-7.084
1.560 GHz,-7.083
1.561 GHz,-7.081
1.561 GHz,-7.080
1.561 GHz,-7.079
1.561 GHz,-7.077
1.562 GHz,-7.076
1.562 GHz,-7.074
1.562 GHz,-7.073
1.562 GHz,-7.071
1.563 GHz,-7.069
1.563 GHz,-7.067
1.563 GHz,-7.065
1.564 GHz,-7.063
1.564 GHz,-7.061
1.564 GHz,-7.059
1.564 GHz,-7.057
1.565 GHz,-7.055
1.565 GHz,-7.053
1.565 GHz,-7.051
1.566 GHz,-7.048
1.566 GHz,-7.046
1.566 GHz,-7.044
1.566 GHz,-7.042
1.567 GHz,-7.040
1.567 GHz,-7.037
1.567 GHz,-7.035
1.568 GHz,-7.033
1.568 GHz,-7.031
1.568 GHz,-7.029
1.568 GHz,-7.026
1.569 GHz,-7.024
1.569 GHz,-7.022
1.569 GHz,-7.020
1.570 GHz,-7.018
1.570 GHz,-7.016
1.570 GHz,-7.015
1.570 GHz,-7.013
1.571 GHz,-7.011
1.571 GHz,-7.009
1.571 GHz,-7.007
1.571 GHz,-7.005
1.572 GHz,-7.003
1.572 GHz,-7.002
1.572 GHz,-7.000
1.573 GHz,-6.998
1.573 GHz,-6.996
1.573 GHz,-6.994
1.573 GHz,-6.992
1.574 GHz,-6.990
1.574 GHz,-6.989
1.574 GHz,-6.987
1.575 GHz,-6.985
1.575 GHz,-6.983
1.575 GHz,-6.981
1.575 GHz,-6.980
1.576 GHz,-6.978
1.576 GHz,-6.976
1.576 GHz,-6.974
1.577 GHz,-6.973
1.577 GHz,-6.971
1.577 GHz,-6.969
1.577 GHz,-6.968
1.578 GHz,-6.966
1.578 GHz,-6.965
1.578 GHz,-6.963
1.579 GHz,-6.962
1.579 GHz,-6.960
1.579 GHz,-6.959
1.579 GHz,-6.957
1.580 GHz,-6.956
1.580 GHz,-6.954
1.580 GHz,-6.953
1.581 GHz,-6.952
1.581 GHz,-6.951
1.581 GHz,-6.949
1.581 GHz,-6.948
1.582 GHz,-6.947
1.582 GHz,-6.946
1.582 GHz,-6.945
1.582 GHz,-6.944
1.583 GHz,-6.942
1.583 GHz,-6.941
1.583 GHz,-6.940
1.584 GHz,-6.939
1.584 GHz,-6.938
1.584 GHz,-6.937
1.584 GHz,-6.936
1.585 GHz,-6.935
1.585 GHz,-6.935
1.585 GHz,-6.934
1.586 GHz,-6.933
1.586 GHz,-6.932
1.586 GHz,-6.931
1.586 GHz,-6.930
1.587 GHz,-6.929
1.587 GHz,-6.928
1.587 GHz,-6.928
1.588 GHz,-6.927
1.588 GHz,-6.926
1.588 GHz,-6.925
1.588 GHz,-6.924
1.589 GHz,-6.924
1.589 GHz,-6.923
1.589 GHz,-6.922
1.589 GHz,-6.921
1.590 GHz,-6.921
1.590 GHz,-6.920
1.590 GHz,-6.919
1.591 GHz,-6.919
1.591 GHz,-6.918
1.591 GHz,-6.917
1.591 GHz,-6.917
1.592 GHz,-6.916
1.592 GHz,-6.916
1.592 GHz,-6.915
1.593 GHz,-6.915
1.593 GHz,-6.915
1.593 GHz,-6.914
1.593 GHz,-6.914
1.594 GHz,-6.913
1.594 GHz,-6.913
1.594 GHz,-6.913
1.595 GHz,-6.912
1.595 GHz,-6.912
1.595 GHz,-6.912
1.595 GHz,-6.911
1.596 GHz,-6.911
1.596 GHz,-6.910
1.596 GHz,-6.910
1.597 GHz,-6.910
1.597 GHz,-6.909
1.597 GHz,-6.909
1.597 GHz,-6.908
